Headlines,Labels
hero honda have target at rs 2100: manghnani,0
tata jlr to set up manufacture plant in brazil,0
maruti best pick post july sales; target rs 3000: kotak,1
defence order book worth up to rs 1400 crore: tata motor,0
"tata motor sales jump 6% to 43,061 units in august",1
"short tata motors, say manas jaiswal",0
tata motor to hike passenger vehicle price by up to 2.2% from august,1
buy tata motor on dips: sukhani,0
"buy tata motors, jet airways: pritesh mehta",1
tata motor aim to turn around domestic business by 2019,0
tata motor may slip to rs 175: manghnani,1
mkt look weak; buy acc & ambuja cement on dip: tulsian,1
"tata motor q2 revenue in line, profit misses; directors back co",0
tata motor total may sales rise 10%; car sales decline,1
"reliance ind, tata motor look attractive: deven choksey",1
ajay shethiya positive on tata motor,0
tata motor have support at rs 265: amit gupta,0
tata motors' jlr chief issue 'no-deal' brexit warn,1
kotak institutional equities overweight on tata motor,0
"pn vijay bet on icici bank, dlf; cautious on tata motor",1
"after nano, tata eye 100 kmpl with megapixel",0
accumulate tata motors; target rs 368: emkay,1
remain invest in tata motors: vishal malkan,0
tata motor unveil petrol version of tiago in nepal,1
buy tata motors; target of rs 618: motilal oswal,1
bullish on performance in medium- to long-term: tata motor,1
"tata motor a good bet, say sp tulsian",1
tata motors' total sales decline 21% in april 2017,0
"jaguar cut price of f-pace by rs 8 lakh, begin local manufacture",0
tata motor chart detail plan to change manufacture footprint,1
tata motor launch '24x7 on-road assistance' programme,0
ambareesh baliga negative on tata motor,1
"pick tata motors, bajaj auto: deven choksey",0
will small-car pelican turn around tata's fortunes?,1
"buy state bank of india, tata motors: sudip bandopadhyay",0
"buy tata motor 320 call, say vk sharma",0
tata motor arm issue sgd 350mn senior fix rate note due 2018,1
"sbi, tata motors, tata power among top five stock which could see short cover",1
"tata motors, ashok leyland see more bus order next fiscal",1
tata motor prefer pick: mayuresh joshi,1
"short tata motors; buy l&t finance, hindustan unilever: sukhani",1
tata motor october sales increase 18% on double digit growth across major segment,1
tata's jlr to add 800 new uk job on china demand,1
tata motor downside limit seem at rs 1120-1100: thacker,0
"buy tata coffee, see higher levels: sudarshan sukhani",1
"buy kesoram ind, lic housing, tata motors: gujral",0
"tata motor car sales drop 11%, cv sales down 6% in january",1
tata motor increase fiis investment limit in share capital,1
"rate hop fuel budget rally, sensex hit 4-month high",1
tata motors' appoint om prakash bhatt as additional director,1
"volkswagen, tata motor confirm to explore cooperation",1
super six intraday pick for the day,0
"hold tata motor for long term, say nirmal jain",1
"book profit in pc jeweller, switch to icici bank: gaurang shah",0
may auto sales: motilal oswal expect maruti to lead growth in pvs; 2-wheeler dispatch to be strong,1
tata motor plan assembly unit in south africa,0
natarajan`s view on tata motor,0
"jlr sales up 0.2% at 46,418 units in october",0
"buy tata motor around rs 255-258, say baliga",0
"exit tata motor above rs 290, say sp tulsian",1
"tamo agm ends; mistry's removal, nano project discuss",0
tata motor can appreciate 25-30%: sekhar,0
"hero honda, bajaj auto top pick in auto sector: bala",0
"brexit deal inked, tata company can heave a sigh of relief",0
"buy tata motors, target rs 480-490: manav chopra",1
"buy castrol, tata motors, ptc india: chandan taparia",1
"upbeat on tata motors, buy state bank of india: sukhani",0
trade war do not benefit anybody: tata motor,1
tata motor can go upto rs 534: gujral,0
"buy tata motors, valuations look attractive: deven choksey",1
tata motor group global wholesale at 1.18 lakh in march 2016,1
"rid past nano, production at tata motors' sanand plant reach its peak",1
tata motor launch bolt; petrol version at rs 4.65-6.35 l,0
"tata motor may move to rs 400, say anu jain",1
"hold tata motors, say sharmila joshi",1
super six stock that can boost your portfolio on feb 13,1
jlr drive tata motor may sales; ratan tata buy 4.25l shrs,1
"exit sun pharma, tata motor on every rise: dipan mehta",0
ideas for profit | tata motor hit multiple speed breakers in q3 fy19; avoid,0
tata motor share jump after q4 earn surprise,1
"short tata motors, say siddharth bhamre",1
"prefer tata motors, maruti suzuki, m&m: jigar shah",1
smooth road ahead for auto sector: tata motors' cfo,1
"prefer godrej properties, sobha, puravankara: baliga",0
"buy tata motor on declines, say sukhani",0
"like lic house finance, tata motors: mehraboon irani",0
"buy csec, sun pharma; sell tata motors: guarav bissa",1
"tata motor february total sales at 61,998 vehicles",1
buy tata motors; target of rs 1543: anand rathi securities,0
tata motor global wholesale down 14% in july,0
"tata motor global sales at 102,337 vehicles",0
june car sales slowest in more than 2 years,0
"tata motor up 10%; analysts bet on jlr sales, india biz post q4",1
tata motor roll out esc technology in its m&hcv range,1
be concern on tata motor overdone?,1
jaguar land rover global sales up 14% in february,0
tata motor oppose cal hc's initiative on compensation,1
"pm modi want to drive investments in electric vehicle manufacturing, support infra",0
"rs 7,500cr right issue proceed to go for cv launch: tamo",0
"buy tata motor 520 call, sell 540 call: chandan taparia",1
"on zest launch day, analyst call for tata exit from pv biz",1
"short hul oct futures, tata motors: amit harchekar",0
"buy hindalco 92.50 call, tata motor 400 call: vk sharma",1
exclusive: govt۪s ev subsidy scheme may be extend by 6 months,0
aim to beat industry growth by 5-7% in fy17: suprajit engg,0
festive season push october car sales to record,1
"jigar shah bullish on tata motors, target rs 700",1
"bet on bajaj auto, tata motors: deven choksey",1
tata motor a good bet: anu jain,1
short maruti suzuki in rs 1360-1380 range: bhamre,1
"nissan leaf likely to hit indian roads next year end, run into tesla's model 3 launch",0
"news live: govt policies and decisions should benefit lower & middle class, say pm",1
tata motor want to be no 3 carmaker by fy19,1
"look at tata motors, say phani sekhar",0
jlr launch new variant of xf saloon price at rs 52 lakh,1
april sales: tough time continue for automobile company,0
calcutta hc conclude hear of challenge to singur act,1
"short ongc, say sudarshan sukhani",1
tata motors' md karl slym pass away,0
"buy tata motors, hero motocorp: kunal bothra",1
tata motor global sales up 14% in august,0
buy tata motor on declines: phani sekhar,0
6 stock that should do well today,1
tata motors-owned jlr warn uk govt against a 'bad' brexit deal,0
tata motor appoint ravindra kumar g p as hr head,1
"tata motor raise rs 3,351 cr via qip issue",1
"short tata motors, advise siddharth bhamre",1
"buy, sell, hold: 7 key stock that you should focus now",0
fund-raise via right issue fall 92% to rs 618 cr in h1 fy17,0
"tata cummins to invest rs 300 cr on bs-6 tech, expansion of pune manufacture unit",0
tata motor have target of rs 842-843: thukral,1
"sell hdfc; buy tata motors, tata steel: ashwani gujral",1
china woes can continue for tata motors: s&p,1
"tata motor sept total sales up 6% at 52,513 units",0
look at commercial vehicle space: ajay bagga,0
tata sons' shareholders discord may hit group cos: s&p,0
festival cheer for auto sector in oct; can it be a wealth creator?,0
tata motor unveil prima range in bangladesh,1
be tata motor a better bet than maruti suzuki?,1
"accumulate tata motors, godawari power: angel broking",0
petronet bet on lng-fuelled vehicles to drive up demand,0
short tata motor below rs 280: shardul kulkarni,0
"high interest rates, fuel cost to impact demand: ratan tata",1
buy maruti suzuki at lower levels: diwan,0
tata motor to supply tigor evs to capgemini,1
tata motors-owned jlr likely to cut job in 2019,1
"tata motor q4 net surge three-fold at rs 5,177 cr",1
"sales data push tata motors, tvs motor, hero moto in top 10",0
tata motor look to raise rs 300 cr in bond,1
"tata motor may test rs 500, say kunal saraogi",1
"sell pnb, tata motors; buy petronet lng: sandeep wagle",1
tata motor up as jaguar land rover sales accelerate in jan,1
tata motor eye rs 600 cr biz from bus under jnnurm 2,0
tata motor lauches compact sedan tigor in rajasthan,1
jaguar land rover global sales up 30% in april,0
remain invest in tata motors: phani sekhar,1
amisha vora positive on tata motor,0
tata motor move sc on singur land issue,1
"online retail have gain mindshare, not mkt share: biyani",1
"bajaj auto, tata motor look strong: bhambwani",1
sell tata motor on bounce back: sudarshan sukhani,1
"tata motors' committee meet on may 25, 2016",0
tata motor excellent stock in auto space: rakesh taraway,0
"sell tata motors, itc; buy bpcl: ashwani gujral",0
ratan tata seek shareholders' support for cyrus mistry,0
"buy zee entertainment, tcs, ntpc; sell jain irrigation, castrol: sudarshan sukhani",0
"buy, sell, hold: 12 stock to focus before it's too late",0
here be some top trade tip from deven choksey,1
checkout: top 10 stock to watch,1
tata motor sales grow 20% yoy in september,1
sudip bandyopadhyay view on auto sector,0
hero honda can move up another rs 70-80: baliga,1
"tata motor collect rs 9,040.56 crore from right issue",0
"above rs 165, tata motor can touch rs 178-190: e mathew",1
"invest in tata steel, tata motors, reliance ind: joshi",0
tata motor share rise on strong land rover sales,1
indian auto-makers need to revamp production process: pwc,1
tata motors: outcome of committee meet,1
accumulate tata motors; target of rs 719: angel broking,1
like tata motor & bajaj auto; itc best bet: sandeep bhatia,1
jlr say half of its new cars will have electric option by 2020,1
"jlr to invest over rs 2,800 cr in china jv",0
exit tata motor on rally: sharmila joshi,0
"positive on auto, auto ancillaries, fmcg space: sp tulsian",0
super six intraday pick for the day,0
nearly 50 indian cos keen on invest in uk this year,1
tata motor announce launch of zest premio,1
"tata motor q2 revenues see up 10% at rs 7,760 cr",1
"citigroup, jpmorgan see up to 30% upside in tata motors; stake sale in tata tech positive",1
"buy tata motors, target rs 460: sameet chavan",1
"buy tata motors, nhpc, berger paints, irb infra: jain",0
jitendra panda's view on auto stock,1
"chinese bus maker edge out tata motor & ashok leyland, win plum ev contract",1
cv segment see struggling; but no alarm yet: experts,1
"short tata motors, say vishal kshatriya",1
"tata motor board meet on march 25, 2015 ( right issue and buy-back of ncds)",0
buy tata motors; target rs 518: prabhudas,0
pn vijay positive on tata motor,0
"stay invest in tata motors, say irani",1
analysts expect bumpy ride for tata motor in near-term,0
"honda sales up three-fold, tata motor down 18%",0
hold tata motors; target rs 314: firstcall research,1
tata motors: outcome of board meet,1
"tata motor standalone september 2018 net sales at rs 17,758.69 crore, up 32.53% q-o-q",1
tata motor expand commercial vehicle range in philippines,1
"rel comm, tata motor may see correction: kulkarni",1
interest rate peak next trigger for auto sector: expert,1
"buy tata motors, sbi, kotak mahindra bank: ashwani gujral",0
see higher level in tata motors: sukhani,1
"buy tata motors, maruti suzuki, m&m on dips: sukhani",1
maruti suzuki show off all-new dzire ahead of may 16 launch,0
salil sharma view on auto space,0
bus sales run on tepid growth for apr-nov,1
short tata motor with target below rs 200: kedia,1
tata motor nov global sales up 6%,0
"buy tata motors, see 30-40% upside: ca rudramurthy",1
"hold tata motors, say sudarshan sukhani",1
maruti suzuki top pick from auto space: dipan mehta,1
"buy hdfc bank, ongc, tata motors, bharti airtel: irani",1
super six: top chart pick for friday,0
force motor q4 pat see up 12.2% yoy to rs. 60 cr: hdfc securities,1
tulsian`s view on ashok leyland,0
"prefer tata motors, say gaurang shah",0
super six intraday pick for may 14,1
why be tulsian positive on realty stocks?,0
"bullish on 4 wheelers; like maruti, leyland: pl's korde",1
buy tata motors; target of rs 1230: emkay,1
tata motor committee approve to raise rs 300 cr via ncds,1
accumulate tata motors; target of rs 556: prabhudas lilladher,1
"buy tata chemicals, indraprastha gas, voltas: ashwani gujral",1
"stock view: ambareesh baliga's advice on tata motors, infy",1
"buy tata motor 600 call, say krish subramanium",1
buy m&m; target of rs 720: bhambwani,1
tata motor may rally upto rs 216: jain,0
"tigor electric variant could be roll out for private buyers, too: tata motor md",0
stay away from tata motors: sukhani,1
"mercedes, audi's growth sputters, bmw and jaguar land rover shine in 2018 in india",1
tata motor q1 net down 23% at rs 1726cr; jlr profit up 29%,0
tata motors' soon-to-be launch sedan name tigor,1
tata motor to assemble land rover in india next year,1
tata motor may move to rs 405-411: rajat bose,0
tata motor have resistance at rs 195: bhambwani,1
