text,label
Tata Motors: Updates on sales and production data,__label__2
"Tata Motors sales edge up 7.48% to 43,160 units in July",__label__2
Tata Motors plans to raise Rs 400 cr via NCDs,__label__1
"Buy UPL, Asian Paints, BEML; sell Kaveri Seed: Chandan Taparia",__label__2
"ITC contra buy, pick Biocon on dips; prefer auto: Deven Choksey",__label__2
Seven Indian firms on Fortune 500; Rajesh Exports replaces ONGC,__label__2
"Buy IGL, Tata Motors; sell LIC Housing Finance: Ashwani Gujral",__label__2
"Buy Apollo Tyres, Ashok Leyland: Chandan Taparia",__label__2
"Tata Motors plans to raise Rs 3,000 cr",__label__1
"Buy Kesoram Ind, LIC Housing, Tata Motors: Gujral ",__label__1
"Tata Motors' AGM on August 09, 2016",__label__1
"Sell M&M Financial, Tech Mahindra; buy Tata Motors: Gujral",__label__1
Tata Motors embarks on a journey of transformation,__label__1
Tata Motors Q1 profit seen down 44% at Rs 2638 cr: Motilal Oswal,__label__1
Tata Motors looking to raise Rs 400 cr via NCDs,__label__2
Buy Tata Motors; target of Rs 558: Motilal Oswal,__label__2
"Buy Hindalco, Axis Bank, Marico, UltraTech: Ashwani Gujral",__label__2
"Buy M&M Financial, Shriram Transport, Tata Motors: Gujral",__label__2
"Tata Motors global sales rise 21% to 92,551 units in June",__label__2
"Short Bharti Infratel, TCS, Tata Steel, SBI, ICICI Bank: Gujral",__label__2
"Expect Aurobindo Pharma to test Rs 800, says Ashwani Gujral",__label__2
"Buy Tata Motors, valuations look attractive: Deven Choksey",__label__2
Analysts remain bullish on Tata Motors after JLR June sales data,__label__2
Here are Sanjiv Bhasin's top trading ideas,__label__1
Pharma space looks attractive: Parag Thakkar,__label__2
Tata Motors good buy at current level: Prayesh Jain,__label__2
"Nomura prefers 4-wheelers, retains buy on Maruti post June sales",__label__2
"Buy Eicher Motors, JSW Steel, Ajanta Pharma, Tata Motors: Gujral",__label__2
"IIFL's take on kerosene price hike, Brexit impact on Tata Motors",__label__2
"Tata Motors best bet, says Mehraboon Irani",__label__2
"Maruti zooms past Hyundai, both on Google search & sales: CLSA",__label__2
"Nomura sees 25% growth in June CV sales, passenger units flat",__label__2
"Sell Adani Ports, Indo Count Industries; buy Tata Motors: Gujral",__label__2
"Buy Tata Motors, JLR margin to offset vol risk post Brexit: CLSA",__label__2
"Buy DLF, Tata Motors, Dabur, Aurobindo Pharma: Ashwani Gujral",__label__2
"Buy Tata Motors, Sobha may test Rs 350-360: Ashwani Gujral",__label__2
See earnings growing by 17% this fiscal year: Antique,__label__2
"Buy Tata Motors, Hindalco, SBI, UltraTech, Dr Reddy's: IIFL",__label__1
Stay put in Tata Communications: Prakash Diwan,__label__1
Here are Harendra Kumar's top trading ideas,__label__2
Messi retirement not to change endorsement pact: Tata Motors,__label__2
"Buy Tata Motors, Jet Airways, OBC, Aurobindo Pharma: Gujral",__label__2
Here are a few stock ideas from Prakash Diwan,__label__2
"Accumulate Tata Motors on declines, says Harendra Kumar",__label__2
"Don't fret, weak pound on Brexit may be positive for Tata Motors",__label__2
"Buy Kotak Mahindra Bank, Tata Steel, Tata Motors: Ashwani Gujral",__label__2
"Go long in Tata Motors, SBI; sell IGL: CA Rudramurthy BV",__label__2
Here are a few investment ideas from Mayuresh Joshi,__label__2
"Avoid Tata Motors, Tata Motors DVR; buy Jain Irrigation: Sukhani",__label__2
Tata Motors' JLR fears huge losses from Brexit: Report,__label__1
"Tata Motors, Hexaware, Jubilant Life top picks: R Sreesankar",__label__1
"Buy Gujarat Pipavav; sell NTPC, Tata Motors: Ashwani Gujral",__label__1
"Buy Marico, Coal India, Dr Reddy's, Maruti, SBI: Sukhani",__label__1
"Tata Motors, Ashok Leyland, Eicher Motors favourite stocks: IIFL",__label__2
"Tata Motors may move to Rs 560-570, says Prakash Diwan",__label__2
"Tata Motors, Maruti top picks; negative on Hero, TVS Motor: CLSA",__label__2
"Buy Tata Motors DVR, Ambuja Cements, SKS Micro, DLF: Gujral",__label__2
"Buy MRF, Tata Motors, Reliance Communications: Sandeep Wagle",__label__2
"JLR bets on petrol, launches Discovery Sport variant at Rs 56L",__label__2
"Buy SREI Infra, Tata Motors; sell Aurobindo Pharma: Gujral",__label__2
"Buy Tata Motors on all declines, says Ashwani Gujral",__label__1
"Brexit risk: UK slowdown, trade tariffs may hurt Tata Motors JLR",__label__1
Buy Tata Motors; target of Rs 503: Prabhudas Lilladher,__label__2
Maruti Suzuki top pick from auto space: Dipan Mehta,__label__2
Short Tata Motors at around Rs 451-452: Aditya Agarwal,__label__2
Jaguar Land Rover begins operations at Brazilian plant,__label__2
Tata Motors expects 14-15% CV volume growth in FY17,__label__2
"Buy Tata Motors, Tata Motors DVR on dips: Ashwani Gujral",__label__2
"Buy Adani Ports; sell Hero MotoCorp, HDFC: Ashwani Gujral",__label__2
"Buy McLeod Russel, UPL; sell HDIL: Ashwani Gujral",__label__1
"Short Tata Motors, buy IOC 420 Call: Rahul Shah",__label__1
"Short Bharat Forge, HDIL: Sudarshan Sukhani",__label__1
"Buy Sun Pharma, JSW Steel; sell Tata Motors: Ashwani Gujral",__label__1
Buy Tata Motors; target of Rs 530: Religare,__label__1
"Buy Tata Motors at around Rs 430, advises Ashwani Gujral",__label__1
Carmakers in India to seek rupee trade payments with Africa,__label__1
Tata Motors launches Ultra range of LCVs in Kenya,__label__2
"Tata Motors top pick, may test Rs 510: Ajay Bodke",__label__2
"Buy Tata Motors, Tata Motors DVR on dips: Ashwani Gujral",__label__2
"Buy Maruti Suzuki on dips, prefer Tata Motors: Mehraboon Irani",__label__2
"F-Pace, Discovery Sport to drive Tata Motors JLR, China:Analysts",__label__2
"JLR global sales up 18% to 44,946 units in May",__label__2
"Demand uptick, change in demographics aiding auto growth: Citi",__label__2
"Look at Tata Motors, says Prakash Diwan",__label__2
"Buy Castrol, Tata Motors, PTC India: Chandan Taparia",__label__2
"Go long in YES Bank, sell TCS: Prakash Gaba",__label__2
"Buy SBI, Tata Motors, ICICI Bank: Ashwani Gujral",__label__2
"Buy Tata Motors, Tata Motors DVR on dip: Sudarshan Sukhanis",__label__2
Buy Tata Motors; target of Rs 536: GEOJIT BNP PARIBAS Research,__label__2
"Hindalco may test Rs 125, Tata Motors Rs 520: Ashwani Gujral",__label__2
Analysts expect new models to aid Tata Motors' JLR FY17 growth,__label__2
How Religare Cap sees May auto sales numbers,__label__1
"Ujjivan, UPL, Pidilite good long term bets: Mehraboon Irani",__label__1
"Buy LIC Housing, Tata Motors on correction: Sandeep Wagle",__label__1
"Pick LIC Housing, Tata Motors, Axis Bank: Shahina Mukadam",__label__1
"Buy Tata Motors DVR, target Rs 365: Amit Gupta",__label__1
"Buy DLF, Colgate Palmolive; Axis Bank can head higher: Sukhani",__label__1
Super Six stocks you can bet on June 1,__label__1
"SP Tulsian۪s views on SBI, Tata Motors, PVR, Rel Comm",__label__2
"Maruti Suzuki, Tata Motors top buys: Parag Thakkar",__label__2
"Buy JSW Steel, Aurobindo Pharma; sell Jain Irrigation: Gujral",__label__2
Buy Tata Motors; target of Rs 512: Edelweiss,__label__2
"Tata Motors may test Rs 500, says Prakash Diwan",__label__2
"Tata Motors up 10%; analysts bet on JLR sales, India biz post Q4",__label__2
Here are a few stocks to watch on May 31,__label__2
"JLR lines up 3.75bn pounds for new products,capacity expansion",__label__2
"Checkout Tulsian۪s views on M&M, Maruti, NTPC & others",__label__2
"JLR sales came from other countries, not just China: Geojit BNP",__label__2
"Tata Motors Q4 net surges three-fold at Rs 5,177 cr",__label__2
"Enter Hindalco Industries, says Dipan Mehta",__label__2
"Buy Tata Motors, Coal India, Apollo Hospitals: Ashwani Gujral",__label__2
"PNB may test Rs 81, Tata Motors Rs 412: Prakash Gaba",__label__2
Super Six buying ideas for May 30,__label__2
"Buy JSW Steel, Reliance Industries, Tata Motors: Gujral",__label__2
Tata Motors: Outcome of committee meeting,__label__2
Tata Motors committee approves to raise Rs 300 cr via NCDs,__label__2
Here's Basudeb Banerjee's view on auto sector,__label__2
Tata Motors opens new GDC facility in Pune,__label__2
"Buy Tata Motors; sell Jet Airways, Wockhardt: Ashwani Gujral",__label__2
Kerala tribunal order won't hit M&M: LKP Securities,__label__2
Tata Motors looks to raise Rs 300 cr via NCDs,__label__1
"Tata Motors' committee meeting on May 25, 2016",__label__1
"Sell Tata Motors, BoB; buy Tech Mahindra: Sudarshan Sukhani",__label__2
LIC hikes stake in Tata Motors to over 7%,__label__1
"Buy Motherson Sumi, sell Tata Motors: JK Jain",__label__1
"Prefer Dabur on dips; Maruti, Tata Motors top picks: Ajay Bodke",__label__1
Tata Motors may test Rs 397-399: Rajat Bose,__label__2
Sell Tata Motors; avoid Dr Reddy's Labs: Sudarshan Sukhani,__label__1
"Buy Kotak Bank, Lloyd Electric may test Rs 273: Prakash Gaba",__label__1
"Buy Dish TV, Mahindra and Mahindra: Ashwani Gujral",__label__1
Tata Motors global sales rise 5% in April,__label__1
"Tata Motors' FY16 results on May 30, 2016",__label__1
"Buy Reliance Capital, Glenmark Pharma, United Spirits: Gujral",__label__1
"Positive on NIIT Tech; ACC, JK Lakshmi top picks: Ajay Bodke",__label__2
"Buy Tata Motors, Voltas: Rajat Bose",__label__1
"Sell Idea Cellular, Tata Motors; like Siemens, ITC: Prakash Gaba",__label__1
SC raises questions on Singur land allocation for Tata Motors,__label__1
"Stay invested in Tata Motors, says Avinash Gorakshakar",__label__2
Hold Tata Motors for long term: Prakash Gaba,__label__2
"Buy Cipla, Bata; sell Cummins: Sudarshan Sukhani",__label__2
Buy Tata Motors; prefer NBFC over banks: Kunj Bansal,__label__2
Here is why SP Tulsian is bullish on TVS Motor,__label__1
"Tata group doubles published patents in 2 years to 7,000",__label__1
"Buy Infosys; sell Tata Motors, Union Bank: Ashwani Gujral",__label__1
"Sell Tata Motors, Hind Zinc; buy Federal Bank: Sandeep Wagle",__label__1
Decline in Land Rover US sales a concern for Tata Motors: LKP,__label__1
Super 6 stocks that can give handsome returns today,__label__1
"Below Rs 420, Tata Motors may test Rs 411: Rajat Bose",__label__2
"Buy Hero Moto, Bajaj Auto, L&T Fin: Ashwani Gujral",__label__2
Tata Motors sales pick up 10% in April,__label__2
Tata Motors raises Rs 300 cr via NDCs,__label__1
"Look at Tata Motors, Equitas Holdings: Avinash Gorakshakar",__label__2
"Buy TVS Motor, Tata Motors; sell LIC Housing, HDFC: Gujral",__label__2
Classic Stripes promoters buy out Navis Cap for Rs 360 cr,__label__2
"Buy Maruti Suzuki, avoid Tata Motors: Sudarshan Sukhani",__label__2
"Buy Hindalco 92.50 Call, Tata Motors 400 Call: VK Sharma",__label__2
Expect Tata Steel to test Rs 430-435 in 12 months: Prakash Diwan,__label__2
"Buy Tata Motors DVR, Reliance Infra: Ashwani Gujral",__label__2
Tata Motors launches Prima range in Bhutan,__label__2
Holding introductory price of Tiago is difficult: Tata Motors,__label__2
Tata Motors global sales rise 11% in March,__label__2
"Prefer Infosys, HCL Tech, TCS: Mayuresh Joshi",__label__2
Tata Motors group global wholesales at 1.18 lakh in March 2016,__label__2
"Buy Bata 530 Call, DHFL 185 Put, Voltas 270 Put: VK Sharma",__label__2
Buy Tata Motors: Mehraboon Irani,__label__1
Tata's Jaguar Land Rover FY16 car sales rise 13% YoY,__label__1
Super 6 stocks that can give handsome returns on April 7,__label__1
Top car cos meet to find way out of SC ban on big diesel cars,__label__1
Tiago to pave way for Tata Motors' new strategy: CEO Butschek,__label__2
"Buy Tata Motors, Balrampur Chini; sell Divis Lab: Ashwani Gujral",__label__2
"Hero, Bajaj standout performers in March sales: Prabhudas",__label__2
Prefer four-wheeler stocks: Sandeep S Shenoy,__label__2
Tata steel closure would tear hole in UK mfg supply chain,__label__2
Tata Motors divests stake in Sheba Properties for Rs 405 cr,__label__1
"Tata Motors, Ashok Leyland top picks: Mehraboon Irani",__label__1
"Buy Tata Motors, says Ashwani Gujral",__label__1
"Buy ICICI Bank, Tata Motors: Ashwani Gujral",__label__1
Super Six intraday picks for the day,__label__1
Tata Motors signs pact with MESCO for defence FICV program,__label__2
"Hold Tata Motors DVR, may test Rs 305: Pankaj Jain",__label__2
"Tata Motors, Carandbike.com tie up for online booking of Tiago",__label__2
"Buy Bajaj Auto, prefer Maruti Suzuki: Sudarshan Sukhani",__label__2
"Buy Tata Motors DVR, largecap pharma stocks: Parag Thakkar",__label__2
"Buy GAIL India, upbeat on HDFC: Sudarshan Sukhani",__label__2
Defence order book worth up to Rs 1400 crore: Tata Motors,__label__1
Tata Motors to supply 619 more HMV trucks to army,__label__1
Workers call off strike at Sanand plant: Tata Motors,__label__2
Strike at Tata Nano Sanand plant ends,__label__2
"Buy Maruti Suzuki for long term, says Parag Thakkar",__label__2
"Sell Ceat, REC; buy Titan Company: Ashwani Gujral",__label__2
"Sell M&M Fin, Tata Motors; buy Supreme Infra: Ashwani Gujral",__label__2
"Prefer Ashok Leyland, GSK Cons, Sun Pharma: Ajay Bodke",__label__2
"Prefer Ashok Leyland, says Ashish Kyal",__label__2
"Prefer L&T, Axis Bank, Infosys: Gaurang Shah",__label__2
"Under new head, Tata Motors to undergo transformation exercise",__label__2
"Ola ups CNG drive, to infuse Rs 200 cr for cabs in Delhi-NCR",__label__2
Tata Motors eyes 10-12% growth in defence exports,__label__1
"Buy Tata Motors, advises Dilip Bhat",__label__1
Tata Motors bags order for hybrid electric bus from MMRDA,__label__1
"Buy BHEL, Larsen & Toubro may head lower: Sudarshan Sukhani",__label__1
"Like YES Bank, HDFC Bank, IndusInd Bank, Kotak Bank: Irani",__label__2
"Go long in HPCL, Hero Moto, UltraTech Cement: Gaurav Bissa",__label__2
"Buy Hexaware, BoB, Tata Motors, SRF, YES Bank: Ashwani Gujral",__label__2
Tata Motors may test Rs 430-445 in 1 year: Prakash Diwan,__label__2
Super Six stocks you can bet on March 15,__label__2
Here are top 10 stocks to keep an eye on March 15,__label__2
"Buy Marico, HUL, BoB, Tata Motors DVR: Ashwani Gujral",__label__2
"Tata Motors may test Rs 400-420, says Ashwani Gujral",__label__1
Tata Motors group global wholesales at 99842 in February 2016,__label__1
Tata Motors arm ready to market industrial robot,__label__1
"Prefer Tata Motors DVR, says Avinash Gorakshakar",__label__1
"Prefer Maruti over Eicher Motors, Tata Motors: Deepak Shenoy",__label__1
"Buy Tata Motors, SBI, Kotak Mahindra Bank: Ashwani Gujral",__label__1
"Like Control Print, see upside in Tata Motors: Jaspreet Arora",__label__1
"Buy Maruti Suzuki on dips, prefer Tata Motors: Deven Choksey",__label__1
"Positive on auto, auto ancillaries, FMCG space: SP Tulsian",__label__1
Tata Motors moves court against striking workers at Nano plant,__label__1
Buy Tata Motors;target of Rs 430: ICICIDirect,__label__2
"Buy Eicher Motors on dips, advises Parag Thakkar",__label__2
"Buy Tata Motors, says Mehraboon Irani",__label__2
"Tata Motors, Bharat Forge, GDLS join hands for FICV programme",__label__2
"General Motors hikes prices by up to Rs 51,000",__label__2
"Mahindra hikes prices by up to Rs 47,000 from April 1",__label__2
Buy Tata Motors; target of Rs 502 : Prabhudas Lilladher,__label__2
"Buy Ambuja Cements, Zee Entertainment, Tata Motors: Hathiramani",__label__2
"ICICI Bank, Tata Motors, L&T investment ideas: Deven Choksey",__label__2
"Buy Tata Motors, Tata Steel, L&T: Rajat Bose",__label__2
Guj labour dept declares strike at Tata Nano plant as illegal,__label__2
"Positive on auto, auto ancillary space: Prakash Diwan",__label__2
Hope for action on old vehicles scrappage policy soon: Pisharody,__label__2
"Buy Tata Motors, Bata may head higher: Prakash Gaba",__label__2
"Buy Pidilite Industries, Siemens; sell Tata Motors: Sukhani",__label__2
Mercedes-Benz to hike prices by up to Rs 5 lakh,__label__2
"Positive on auto stocks, Vakrangee may hit Rs 245: SP Tulsian",__label__2
"Tata Motors hikes passenger vehicles prices by up to Rs 35,000",__label__2
"Feb sales: Maruti falls 0.9%; Tata Motors up 6%, Hero grow 13.6%",__label__2
