text,label
"Maruti Suzuki may see pullback rally, says Rajat Bose",__label__1
"Buy TCS, Infosys: Sudarshan Sukhani",__label__2
Optimistic on Infosys: Sachin Shah,__label__2
"Buy Infosys 1240 Call, says Amit Gupta",__label__2
"Bullish on Infosys in long term, says Prakash Diwan",__label__2
"Expect 3-4% rally in Infosys, says Chandan Taparia",__label__2
"Sell Infosys, Bharti Airtel may test Rs 358.50: Rajat Bose",__label__2
"Add Infosys to portfolio, says Sudarshan Sukhani",__label__1
"Buy Infosys, Idea Cellular; sell HPCL: Ashwani Gujral",__label__1
"Upbeat on IT, prefer Hexaware, Jet Air may head higher: Sukhani",__label__1
"Buy Union Bank, Kitex Garments: Ashwani Gujral",__label__1
"Buy Infosys, says Sudarshan Sukhani",__label__2
"Buy GAIL India, HUL, Infosys: Sudarshan Sukhani",__label__1
"Go long in HDFC Bank, short Nifty: Amit Gupta",__label__1
"Infosys' FY16 results on April 15, 2016",__label__1
"Sell Infosys, Axis Bank may hit Rs 405: Rajat Bose",__label__1
"Buy Infosys, TCS, Persistent Systems: CA Rudramurthy BV",__label__2
Expect IT midcaps to outperform largecaps in FY17-18: Dolat Cap,__label__2
'Good Accenture numbers should allay concerns for Indian IT cos',__label__2
"Go long in Infosys, target Rs 1250: Hemant Thukral",__label__2
"Buy Bharat Forge, TCS, Tech Mahindra, Infosys: Sudarshan Sukhani",__label__2
"SAIL may test Rs 47.50, Infosys Rs 1240: Prakash Gaba",__label__2
Super Six stocks you can bet on March 28,__label__2
Infosys employee from Bengaluru missing in Brussels,__label__1
"Prefer Infosys, Kotak Mahindra Bank: Pankaj Jain",__label__1
"Buy Infosys, Tata Steel; sell Kaveri Seed: Ashwani Gujral",__label__1
"Sell Canara Bank, Kotak Bank; buy Infosys: Ashwani Gujral",__label__1
"Positive on RIL; prefer Axis Bank, IndusInd Bank: Rahul Mohindar",__label__1
Infosys may move to Rs 1300-1350: Gaurang Shah,__label__1
"Prefer L&T, Axis Bank, Infosys: Gaurang Shah",__label__1
"Buy Hindalco Indstries, Infosys, Voltas: Rahul Mohindar",__label__1
"Buy Infosys, Ambuja Cements, Cairn India, BoB: Rajat Bose",__label__1
"Buy Infosys, Wipro, Eicher Motors: Ashwani Gujral",__label__1
"Buy Infosys, ONGC; sell Lupin: Ashwani Gujral",__label__1
"Buy Canara Bank, RIL, Infosys, Ambuja Cements: Sudarshan Sukhani",__label__1
"Like Infosys, HCL Tech, Mahindra Lifespace: Mayuresh Joshi",__label__1
"Infosys may beat FY17E Nasscom guidance, grow 11-13%: Jefferies",__label__1
"Buy Pipavav Defence, Sadbhav Engineering, Jet Airways: Gujral",__label__1
"Above Rs 1156, Infosys may head higher: Rajat Bose",__label__2
"Sell BHEL, Reliance Industries; buy GNFC, ITC: Ashwani Gujral",__label__2
"ONGC may hit Rs 230, buy Infosys on dips: Ashwani Gujral",__label__2
"Buy Infosys, advises Sudarshan Sukhani",__label__2
"Infosys may test Rs 1300, says Ashwani Gujral",__label__2
"Infosys may test Rs 1240, buy Tata Chemicals: Amit Gupta",__label__2
"Buy Eicher Motors, target Rs 21500: Ashwani Gujral",__label__1
"Short Infosys, advises Siddarth Bhamre",__label__1
"Prefer largecap IT; Infosys, HCL Tech top picks: Mayuresh Joshi",__label__2
Will achieve industry leading growth next fiscal year: Infosys,__label__1
"Buy Infosys, HCL Tech: Sudarshan Sukhani",__label__1
"Buy Infosys, Tata Steel, Hindalco, Vedanta, Axis Bank: Sukhani",__label__1
Back-end for GST to be ready soon,__label__1
"Bill Gates richest man in world, Mukesh Ambani at 36th: Forbes",__label__1
"ITC becomes third most valued co; surpasses Infosys, HDFC Bank",__label__1
Infosys to collaborate with Microsoft on analytics solutions,__label__1
Bullish on BFSI in long-run but this year 'tough': Cognizant,__label__1
"Budget 2016 India: Buy Biocon; sell Page Ind, Dr Reddy's, Vedanta, Havells: Sukhani",__label__2
"Sell Infosys, HDFC: Rajat Bose",__label__2
Super Six: Top chart picks for Friday,__label__2
"Buy Lupin, BEML; avoid IT stocks: Sudarshan Sukhani",__label__2
"Sell Jet Airways, DHFL, IGL, Arvind; buy Amara Raja: Gujral",__label__2
Infosys extends Vishal Sikka's term as CEO by 2 years,__label__2
Infosys: Outcome of board meeting,__label__2
"Go long in Infosys, CESC may rise by Rs 20-30: Amit Gupta",__label__2
Buy Cadila Healthcare; pharma may outperform Nifty: Sukhani,__label__2
"Like cement, infra, largecap IT space: Mayuresh Joshi",__label__2
"Pick Canara Bank 170 Put, Infosys, Pidilite: Rahul Shah",__label__2
"Buy Hero Moto, SBI, Maruti, Infosys, HCL Tech: Bandopadhyay",__label__1
"Pick Arvind, Lupin: Gaurang Shah",__label__1
"Prefer Infosys, HCL Technologies: Gaurang Shah",__label__1
Michael Pesch appointed CEO of Infosys Consulting Holding,__label__1
"Go long in HUL, HCL Tech; HDFC Bank, Wipro look good: Gaba",__label__1
Remain invested in IT stocks: Anand Tandon,__label__1
"Positive on Infosys, TCS, Mindtree: SP Tulsian",__label__1
Stocks you can buy today & sell tomorrow,__label__1
"Buy Infosys, Marico; sell PFC: Ashwani Gujral",__label__1
Buy Infosys; sell BPCL: Sudarshan Sukhani,__label__1
"Buy Vedanta, Infosys, Chennai Petroleum: Ashwani Gujral",__label__1
"Buy Infosys, Emami: Sudarshan Sukhani",__label__1
Infosys to reward 20 entrepreneurs for fresh ideas,__label__1
"TCS may move to Rs 2650, says Gaurang Shah",__label__1
"Buy Tata Motors, Infosys, YES Bank: Rajat Bose",__label__1
Nasscom sticks to double-digit growth forecast for IT sector,__label__2
"Banking, fin services segment ahead of co's overall growth: TCS",__label__2
Prefer Infosys at lower levels: Kunal Bothra,__label__2
"Sell Infosys, HCL Tech; ICICI Bank may test Rs 210: Rajat Bose",__label__2
"Buy Infosys, says Sudarshan Sukhani",__label__2
"Go long in Mindtree, Infosys: Gaurav Bissa",__label__2
"Buy L&T 1140 Call, Infosys 1200 Call: VK Sharma",__label__2
IT services growth seen slowing as clients curb spending,__label__2
"Go long in IDBI Bank; sell JSPL, Bata India: Chandan Taparia",__label__2
"Buy Dr Reddy's Labs, Infosys: Rajat Bose",__label__2
Super Six stocks you can bet on February 2,__label__2
"Buy Infosys, Sun Pharma; sell Just Dial: Ashish Kyal",__label__1
"Buy Infosys, Lupin, Hero Motocorp: Rakesh Bansal",__label__1
"Buy Aurobindo Pharma, Infosys: Sudarshan Sukhani",__label__1
Super Six short term picks for February 1,__label__1
"Buy Wipro, Infosys: Nooresh Merani",__label__1
"ICICI Bank may test Rs 220, Maruti Rs 3875; sell SBI: Rajat Bose",__label__1
"Bull's Eye: Buy Punj Lloyd, Infosys, UPL, Voltas; sell BEML",__label__1
Infosys invests $4 mn in US data discovery software firm,__label__1
Infosys invests in Waterline Data Science,__label__1
"Axis Bank may test Rs 428-430, Infosys Rs 1200: Kunal Bothra",__label__1
"Bull's Eye: Buy Infosys, PNB, UPL, SAIL; sell Lupin, Titan",__label__1
"Buy Canara Bank, Infosys, Hindalco, India Cements: Kunal Bothra",__label__2
"Buy Infosys, target Rs 1200: Amit Gupta",__label__2
"Buy Sun Pharmaceutical, says Sudarshan Sukhani",__label__2
"Infosys may move to Rs 1160, says Rajat Bose",__label__2
"Infosys best bet in largecap IT space, says Sachin Shah",__label__2
See 5-6% upside in PTC; Bharat Bijlee may hit Rs 900: Bothra,__label__2
Buy Asian Paints on correction: Ambareesh Baliga,__label__2
"Buy Infosys 1140 Call, says VK Sharma",__label__2
"Buy Infosys, State Bank of India: Rahul Mohindar",__label__2
Six stocks that should do well today,__label__2
"Glenmark may test Rs 1186; look at UltraTech, Infosys: Bodke",__label__1
"Buy Havells, Infosys: Sudarshan Sukhani",__label__1
"Sell Infosys, Kotak Mahindra Bank; buy Havells: Gaurav Bissa",__label__2
"Buy Sun Pharma, Infosys, JSW Steel: Rakesh Bansal",__label__2
"Go long in Infosys, short Nifty: Amit Gupta",__label__2
"Positive on Wipro, says Prakash Diwan",__label__2
Visa to have impact running into multi-million dollars: Wipro,__label__2
"Jet Airways may head lower; buy HPCL, BPCL on dips: Sukhani",__label__1
Infosys may head higher: Dipan Mehta,__label__1
Many young people fear losing their jobs to robots: Survey ,__label__1
"Buy HCL Tech on dips, Infosys may move higher: Hemant Thukral",__label__1
Buy Infosys; target of Rs 1350:ICICI Direct,__label__2
Buy Infosys; target of Rs 1300:Religare,__label__2
Buy Infosys; target of Rs 1430:Sharekhan,__label__2
Video: All you need to know about Infosys results,__label__2
Infosys may hit Rs 1200: Amit Gupta,__label__2
"Buy BPCL, IT looks interesting: Rahul Mohindar",__label__2
Infosys vs TCS: The race is no longer one-sided,__label__2
"Brokerages raise target on Infosys post Q3 nos, re-rating seen",__label__2
Infosys appoints Punita Sinha on board; faces flak on Twitter,__label__2
Six stocks that should do well today,__label__2
Bullish on Infosys: Sudip Bandopadhyay,__label__1
"Buy Infosys, Reliance Industries, Asian Paints: CA Rudramurthy",__label__1
Confident of reaching $20bn revenue by 2020: Infosys' Sikka,__label__1
Buy Tata Consultancy Services: Saurabh Mukherjea,__label__1
Visa fee hike to have less than 0.3% impact on margins: Infosys,__label__1
Confident of 'industry-leading' growth by next fiscal: Infosys,__label__1
"Industry leading, peer beating performance by Infosys: Envision",__label__1
"Buy Reliance Industries on every dip, says Sudarshan Sukhani",__label__1
Infosys appoints Punita Kumar Sinha as independent director,__label__1
"Infosys Q3 surprises, net up 2%; raises FY16 $ revenue guidance",__label__1
Infosys Q3 PAT seen down 2.8% at Rs 3303 cr: ICICIdirect,__label__1
"Start Up India to boost entrepreneurship, jobs: Murthy",__label__1
"Buy HDFC, Yes Bank, HDFC Bank: Sudarshan Sukhani",__label__1
"Buy TCS, Infosys, L&T for long term: Dilip Bhat",__label__1
Exit MEP Infrastructure; hold Allcargo Logistics: Pankaj Jain,__label__1
See Infosys $ rev growth at 0.1%; cut TCS price target: IDFC,__label__1
"Infosys Q3 net seen down 3%, may retain FY16 revenue guidance",__label__1
"TCS may test Rs 2525; Infosys, Tech Mahindra top pick: Kotak",__label__1
"Buy Infosys, hold TCS: Sandip Agarwal",__label__1
"TCS commentary on clients budget key; buy Infy, HCL: Edelweiss",__label__1
"Infosys can head towards Rs 1130, says Ashish Kyal",__label__2
"Infosys, TCS may move up; buy IndusInd Bank: Rahul Mohindar",__label__1
"Buy Infosys, cautious on IT, avoid PSU banks: Sudip Bandopadhyay",__label__1
"Sell Maruti Suzuki, says Simi Bhaumik",__label__1
"Hold Tata Elxsi, says Gaurang Shah",__label__2
Buy Asian Paints on correction: Ambareesh Baliga,__label__2
"Short Infosys, says Shubham Agarwal",__label__1
"Chennai rain, seasonality to hurt IT cos in Q3:Offshore Insights",__label__1
Infosys sets up 6.6 MW solar plant in Telangana campus,__label__2
"Prefer TCS, Infosys: Sudarshan Sukhani",__label__1
Infosys may move to Rs 1150: Shubham Agarwal,__label__2
Infosys may slip to Rs 1073: Rajat Bose,__label__2
"Buy Britannia, Idea, ONGC: Prakash Gaba",__label__2
"Sell HDFC, Infosys: Rajat Bose",__label__1
Tata Motors only Indian firm on top-50 global R&D list,__label__1
Expect Infosys to slip to Rs 1073: Rajat Bose,__label__1
"Like Infosys; buy ICICI Bank, Lupin, TCS: Prakash Gaba",__label__2
"Buy Infosys, advises Sudarshan Sukhani",__label__2
"Majesco may test Rs 800, says Harit Shah",__label__1
TVS Srichakra may test Rs 3240 in 9 months: Mayuresh Joshi,__label__1
"Infosys good bet, target Rs 1110: Rajat Bose",__label__1
"Sell Dish TV; buy LIC Housing, TV18 Broadcast: Prakash Gaba",__label__1
"Infosys Q3 results on January 14, 2016",__label__1
"Prefer Infosys, Hexaware Technologies: Ajay Bodke",__label__1
Infosys invests $4mn in Israeli startup CloudEndure,__label__1
Tata Consultancy Services will outperform: Sukhani,__label__1
'Startup valuations to settle once eco sense takes over',__label__1
"Norms soon for crowdfunding, MF sale through ecomm:UK Sinha",__label__2
Stock picks by Simi Bhaumik that can yield handsome returns,__label__2
Infosys to create 250 new technology jobs in Ireland   ,__label__2
Sell Tata Consultancy Services: Sudarshan Sukhani,__label__2
"Buy Infosys 1060 Call, advises Krish Subramanyam",__label__2
"Buy Lupin 1850 Put, sell 1750 Put: Krish Subramanyam",__label__2
"Short Infosys, target Rs 1020: Rahul Mohindar ",__label__2
"Sell Infosys on bounce, says Hemen Kapadia",__label__2
Infosys may outperform: Sudarshan Sukhani,__label__1
"Buy Infosys, L&T: Hemen Kapadia",__label__1
"Sell Infosys on any rally, says Rajat Bose",__label__1
"Buy Infosys, says Sudarshan Sukhani",__label__2
"Sell Infosys, says Rajat Bose",__label__1
Infosys may go to Rs 1070-1080: Rahul Mohindar,__label__1
Infosys completes acquisition of Noah Consulting,__label__1
Dipan Mehta negative on largecap IT stocks,__label__1
No plans for changing bullish view on India: Anand Mahindra,__label__1
"Buy Infosys, says Ajay Bodke",__label__1
"Positive on Infosys, Tech Mah may test Rs 680: IDFC Sec",__label__1
Global ops will boost biz growth in FY16: Tech Mahindra,__label__1
Super Six trading stocks for short term gain,__label__1
Buy Infosys for long term: Sudip Bandopadhyay,__label__1
Top buzzing midcap stocks to trade on November 18,__label__1
"Look at Infosys, says Gautam Sinha Roy",__label__2
"Expect more pain in TCS, Infosys: Kunal Bothra",__label__2
"Sell Infosys on rallies, says Rajat Bose",__label__2
"Infosys warns of weak Q3 margins, maintains FY16 guidance",__label__2
"Prefer TCS, Infosys: Mayuresh Joshi",__label__2
"Short TCS, HCL Tech, Tech Mahindra: Sukhani",__label__2
"Below Rs 1075, go short in Infosys: Hemant Thukral",__label__2
"Hold Mindtree, advises Mayuresh Joshi",__label__2
"Buy HCL Tech, Infosys, TCS, Tech Mahindra: Sukhani",__label__2
"Buy Infosys, TCS, Tech Mahindra: Sharmila Joshi",__label__1
Top Diwali stock picks by R Sreeshankar,__label__2
"Cognizant Q3 nos good; Infosys, HCL top picks: Elara",__label__2
"Prefer Infosys, TCS: Mayuresh Joshi",__label__2
"Buy Tech Mahindra, says Sudarshan Sukhani",__label__2
"Like Infosys, bullish on NTPC, Power Grid: Parag Thakkar",__label__1
Indian IT cos to benefit from H-1B filing fee drop:Law firm,__label__1
"Like TCS, Infosys, Tata Motors, Sun Pharma: R Venkatraman",__label__2
"Buy Infosys, advises Sudarshan Sukhani",__label__2
"Enter Infosys for long term, says Sudip Bandopadhyay",__label__1
"Buy Infosys, advises Sudarshan Sukhani",__label__1
"After robust Q2, Zensar confident of upping margins further",__label__1
Infosys may test Rs 1050 in next couple of weeks: LKP Sec,__label__1
"Infosys, Huawei to jointly launch smart stadium solutions",__label__1
"Positive on Infosys, target Rs 1180: Amit Harchekar",__label__1
Excl: Is top management trouble again brewing at Infosys?,__label__1
Infosys to acquire Noah Consulting for USD70 million,__label__1
"Mahindra Comviva to aid Airtel, Voda start mobile fin srvs",__label__1
Prefer midcap IT stocks: Dipan Mehta,__label__2
"Buy TCS, Infosys from IT space: Ambareesh Baliga",__label__2
Buy Infosys; target of Rs 1306: Reliance Securities,__label__2
"Short Infosys, says CA Rudramurthy BV",__label__2
"Like LIC Housing Finance, Mindtree: Sudarshan Sukhani",__label__2
"Avoid Infosys, says Parag Thakkar",__label__1
Buy Infosys; target of Rs 1306: Angel Broking,__label__1
TCS falls 4% but analysts bullish: Key concerns in Q2,__label__1
"Sell TCS, Infosys: Sudarshan Sukhani",__label__1
IT biz seeing shift; size not a disadvantage: TCS CFO,__label__1
Infosys top pick but TCS remains an add: Kotak Equities,__label__1
TCS's Chandra hints 2% dip in FY16 constant currency growth,__label__1
Hold Infosys; target of Rs 1200: Arihant Capital,__label__2
Buy IndusInd Bank; target of Rs 1060: Firstcall research,__label__2
"Buy Infosys for long term, says Neeraj Dewan",__label__2
"Prefer TCS over Infosys, Wipro: Mehraboon Irani",__label__2
"Prefer Infosys, HCL Tech; buy Cyient: Ravi Menon",__label__2
Buy Infosys; target of Rs 1240: Sharekhan,__label__2
Buy Infosys; target of Rs 1280: Reliance Securities,__label__2
Buy Infosys; target of Rs 1440: Prabhudas Lilladher,__label__2
Hold Infosys; target of Rs 1200: Emkay,__label__2
Prefer Infosys: Prakash Diwan,__label__2
CK Narayan cautious on HCL Technologies,__label__2
"Infosys may dip to Rs 1010-1020, says CK Narayan",__label__2
"Here€™s why Elara Cap prefers Infy, HCL Tech over TCS",__label__2
"Below Rs 1090-1095, Infosys may slip to Rs 1060: Mehta",__label__2
See Infosys FY16 EPS at Rs 57.5; $ rev at 9%: Religare Cap,__label__2
Revised $ rev guidance only due to currency moves: Infosys,__label__2
"Like Infosys, HCL Technologies: Girish Pai",__label__2
"Accumulate Infosys, target Rs 1,190: Girish Pai",__label__2
Infosys falls 5% after hitting new high: What went wrong?,__label__2
Infosys shares heading into 'quarter of pause': Nilesh Shah,__label__2
Infosys to meet constant currency guidance of 10-12%: Katri,__label__2
"See challenging H2, will meet guidance, says Infy COO",__label__2
"Buy Infosys, expect new highs: Sudarshan Sukhani",__label__2
Infosys CFO Rajiv Bansal steps down,__label__2
Infosys' CFO Rajiv Bansal resigns,__label__2
Infosys declares interim dividend of Rs 10 per share,__label__2
"Infosys Q2 profit rises 12%, tweaks FY16 $ revenue guidance",__label__2
Six in 60: Six stocks one needs to keep an eye on,__label__2
"Buy Infosys on correction, says Deven Choksey",__label__2
"Buy Infosys, says Rajat Bose",__label__2
Positive on private sector banks: Nischal Maheshwari,__label__2
Expect Infosys Q2 to be strong; 4.5% revenue growth: IIFL ,__label__2
"Infosys Q2 profit seen up 7%, $ rev growth may lead sector",__label__2
"HCL warning notwithstanding, IT Q2 revenue seen strong",__label__1
