Headlines,Labels
"go long in infosys; sell hdfc bank, lic housing, hul: thacker",0
infosys technologies can head to rs 2450,0
here be top 10 stock to focus on march 20,1
it cos set to get a rupee depreciation boost in q1,1
"buy tcs, infosys on dip: vk sharma",0
"nilekani quit infosys, to head govt's national id project",0
"nandan nilekani, bill gate announce formation of 'co-impact'",0
"infosys q3 net profit at rs 1582 cr, beat street estimate",0
"infy freeze hiring, will honour commitments: director",0
price for infosys to remain flat in fy11: religare,1
how infosys' cash policy have impact shareholder value,0
accumulate satyam & infosys: dutt,0
it sector to stay strong: anu jain,0
infosys may slip to rs 2220-2240: murlidharan,0
"buy tcs, infosys, gmdc, vardhman tex, exide: ashwani gujral",1
hold infosys; target of rs 3750: icicidirect.com,0
"it a good contra value buy, say parag thakkar",1
"exit rolta india, opportunities in it sector: sukhani",1
"infosys eye buyouts, new service to regain leader tag",1
"above rs 3000, infosys can add rs 75-125",0
buy infosys at around rs 800-850: prakash gaba,0
"angel broking positive on infosys, tcs",0
buy infosys; target of rs 840: dolat capital,0
"sell pnb, hpcl; buy hexaware, infosys, jubilant foodworks, sun pharma: sudarshan sukhani",0
"infosys q4 profit see up 1%; fy17 revenue, margin guidance key",0
re depreciation to offset margin impact: infosys,1
"see no dramatic impact of h1-b probe on tcs, infosys: angel",1
buy infosys at around rs 3470-3480: hemant thukral,1
"tcs, infosys top pick in frontliners: salil sharma",0
infosys fix record date for interim dividend,1
"wb bow to nasscom call; allot land to wipro, infosys",0
tcs q4 nos to be inline with management guidance: kotak ins,1
"buy ril, infosys, tata motors: indianivesh securities",1
gst likely to offer it deal worth rs 2000 crore,0
"above rs 250, hll can touch rs 285-290",1
book profint in infosys at rs 2115-2240,0
infosys q4 profit see up over 4% to rs 1856 cr,1
infosys september-quarter profit see up 24.9%,0
sell infosys on rally: sukhani,0
"buy infosys, target of rs 1354: sharekhan",0
hold infosys; target of rs 3360: sushil finance,1
religare securities positive on infosys tech,1
sell infosys 2200 put & 2700 call: siddharth bhamre,0
stock pick by simi bhaumik that can yield handsome return,1
attrition not a cause for worry: infy,0
infosys rank no. 1 for its corporate governance,1
"prefer tcs, infosys to wipro, say mathew",1
infosys likely to go above rs 2500: amit gupta,1
buy infosys tech; target of rs 3463: firstcall research,0
infosys to build software development centre in west bengal,0
"hsbc increase target on it companies, see a decent q2 earn",1
check out: top ten stock in focus today,1
"new milestone for infosys, extend footprint in german market",0
"buy infosys, havells india, mahanagar gas, bosch; sell capital first: sudarshan sukhani",0
it sector set to hire at scorch pace,1
infosys complete brilliant basics acquisition,1
infosys invest $1.5 mn in waterline data science,0
infosys to sponsor secondary adr offer,0
buy infosys; target of rs 1169: prabhudas lilladher,0
"infosys board consider closure of rs 8,260 crore buyback offer",0
infosys need to cross rs 2435 to touch rs 2600: gaba,0
mphasis have strong support at rs 600: gujral,0
infosys still a long-term buy; like tube investments: tulsian,1
"infosys q2: management view on pricing, deals, clients, guidance",0
wipro have target of rs 700,1
prefer infosys at around rs 3550-3500: kunal saraogi,1
pinc research handpicks 16 stock from market,1
infosys q1: management talk about performance and outlook,1
infosys pay price for ignore basics of corporate governance: sebi ex-chief damodaran,0
infosys q1 pat see at rs 1405 cr: religare,0
"buy infosys, target rs 1,180: sumit bilgaiyan",0
infosys deny whistleblower allegations on panaya deal,1
motilal oswal see infosys jul-sep revenue growth of 11.4%,0
infosys' vishal sikka announce 3 new service 'ai-ki-do',1
"infy guidance positive for mkt, tech sector: credit suisse",0
"dlf ahead of icici bank, infosys in mkt cap",0
satyam will be a best bet among tech,1
"buy hcl tech, infosys, wipro: sudarshan sukhani",0
it biz see shift; size not a disadvantage: tcs cfo,0
infosys founder raise governance concern with board: source,0
corporate house seek cisf protection,0
buy infosys; target of rs 1265: edelweiss,1
"buy jindal saw, infosys: mitessh thakkar",0
infosys can go upto rs 3270-3300,1
care reaffirm the rat of blue star ltd,1
"sell hdfc bank; buy cipla, infosys: mitesh thacker",1
buy infosys; target rs 3650: firstcall research,0
buy infosys technologies on dip,0
infosys acquire kallidus inc for usd 120 mn,1
"buy tata chemicals, indraprastha gas, voltas: ashwani gujral",0
"tcs nos good, but won't upgrade eps, target price: jpmorgan",1
"infosys q3 profit jump 38% on tax reversal; maintain fy18 revenue, ebit margin guidance",1
buy infosys; target of rs 1151: geojit bnp paribas,1
infosys inaugurate its 2nd centre in china,0
here be some top trade ideas by sanjiv bhasin,1
top diwali stock pick by r sreeshankar,1
infosys beat street; q1 net up 4% yoy; hold fy14 guidance,1
infosys can test rs 2075: mohindar,1
"bull's eye: short gmr infra, delta corp; buy itc, infosys",0
infosys see big opportunities in cloud compute,0
last 3 quarter infosys close in red on the result day: here۪s how to trade,1
upgrade infy fy07 eps to rs 70: karvy,0
tcs have support at rs 1100-1120,1
infosys q1 net profit see at rs 929.9 cr: sharekhan,0
"buy infosys, say ajay bodke",0
acquisitions to bring $1.5 bn additional revenues: infosys,1
infosys have target of rs 1800: mathew,1
kiran mazumdar shaw settle allege insider trade case with sebi in infosys matter,1
tcs have target of rs 1200,0
infosys may go above rs 3400: vk sharma,1
7-9% $ rev growth guidance positive for infosys: edelweiss,1
satyam have support at rs 440: bhambwani,1
"buy tata motors, infosys, tcs: sukhani",1
"sp tulsian negative on metals, psu bank",0
super six short term pick for september 26,0
"buy infosys on every dip, say baliga",0
"short infosys, advise amit harchekar",1
infosys have target of rs 2850: aniruddha mehta,0
infosys q4 net profit see flat at rs 1581.2 cr,0
here be sanjiv bhasin's top trade ideas,1
shortage of human capital a concern for india: nilekani,1
infy net to up 25% as global clients look to squeeze cost,0
"it space will outperform, say ajay bagga",0
"hcl tech q4 pat, opm may contract, $ revenue see up 3.8%",1
buy infosys; target of rs 3200: angel broking,1
"accumulate infosys, say sukhani",1
"prefer infosys, wipro: siddharth bhamre",1
infosys likely to hike m&a budget to $1-bn: source,0
"prefer pharma, it service space: bhuvnesh singh",0
infosys a market performer; tgt rs 3025: karvy,1
satyam a good bet,1
prefer tcs over wipro: sharmila joshi,1
"buy maruti, icici bank, arvind, glenmark; sell ongc: gujral",1
analysts thumb down infosys results; will tcs march ahead?,1
infosys q1 pat may dip 3% qoq to rs 3495.2 cr: edelweiss,1
why equirus securities be bet on these 8 stock,1
infosys see fiscal 2013 sales grow 5%,1
switch from infosys to hcl tech or tech mah: rajesh agarwal,1
indian it cos need to stop use h1-b visas: narayana murthy,0
see infosys q1 fy14 $ revenue growth at 1.3%: nirmal bang,0
'murthy's criticism not that of entire infosys promoter group',0
"magicx raise $1 mn, to invest on team expansion",1
"buy infosys, dhfl, interglobe aviation, m&m, south indian bank; sell andhra bank: sudarshan sukhani",0
it firm to report rise in demand; eye on rupee,0
big deal: the ipo boom!,0
"sikka focus on better infy's biz, restore confidence",0
infosys: announce standalone q1 result,1
comment: crystal-ball gazing: what's the infosys stock saying?,0
infosys' dec qtr pat see down at rs 1446 cr: angel,1
"infosys to open innovation hubs in the us, nilekani",1
short infosys: radhika gupta,1
"stock view: ambareesh baliga's advice on tata motors, infy",0
"hcl tech look weak, say amit gupta",0
"infosys standalone september 2018 net sales at rs 18,297.00 crore, up 19.15% q-o-q",1
infosys have support at rs 1680: bhambwani,0
pn vijay`s view on infosys,1
"buy infosys; sell tata motors, union bank: ashwani gujral",0
"overweight on it, weak currency to help sector: mizuho bank",1
infy slow in react to change client needs: expert view,1
"accumulate infosys, target of rs 2475: angel",0
q1fy07: infosys revise guidance way above investor expectations,0
mauritius post & cooperative bank upgrade its core bank solution to finacle,1
ck narayan cautious on hcl technologies,1
infosys q2 pat see up 1% at rs 2314cr: angel broking,1
"top ten stocks: keep an eye on hdfc, itc, infosys, mphasis",1
buy infosys tech on correction: dhawan,1
infosys vs tcs: the race be no longer one-sided,1
india can become world leader in artificial intelligence: vishal sikka,0
"buy hdfc bank, infosys: rajat bose",0
infy revenue will continue to be broad based: srinivas,1
moneycontrol poll: should you buy infosys stock now?,0
"10 years later, here be 4 lessons from lehman's collapse",1
"buy infosys 3350 call, sell 3450 call: bhavin desai",0
"ril's world's 182nd corp giant, say ft survey",0
slowdown bring unexpected benefit to it cos,0
"infosys can reach rs 2330, say gaba",0
super six: top chart pick for june 18,1
buy infosys; target of rs 2780: sushil finance,1
infosys set to bridge valuation gap with tcs: analysts,0
"sell infosys, apollo tyres; buy biocon: ashwani gujral",1
"buy infosys, say mohoni",0
"buy sun tv; avoid idea cellular, bharti infratel: sukhani",0
new contract come at 3-4% higher rate: infy,1
infosys can touch rs 2175,0
infosys a market performer; tgt of rs 3025: karvy,0
buy infosys; target of rs 3920: plilladher,0
"infosys - big bet in it space, say ubs india",0
buy infosys; target rs 2900: emkay,0
"while in us, modi must hard sell india: nr murthy",0
no promise land for infosys in hyderabad,0
"like ptc india fin, look at pharma, prefer infosys: sbi cap",0
buy infosys; target of rs 2750: karvy,1
buy infosys; target of rs 1306: angel broking,1
"buy infosys; target of rs 3,300: dolat capital",0
bullish on bfsi in long-run but this year 'tough': cognizant,0
bull's eye: 12 intraday buy/sell pick for the day,0
infosys ceo see us visa cost pass to customers,1
"narayana murthy should be hands-off at infosys, because wistfulness be not a wish",1
buy infosys tech; target of rs 3500: prabhudas lilladher,1
infosys q4 results: top 10 key takeaways from march quarter,1
hold infosys technologies: mukadam,1
"buy infosys, raymond; sell ioc: ashwani gujral",0
"technology, automobile will lead rally: icici sec",1
lofty hop to weigh on tcs; and why you should buy on dip,1
buy infosys technologies on dips: madan,1
infosys to announce q3 result on jan 11,1
"experts upbeat on infosys, negative on hul, metal",0
infosys can test rs 1850-1880: bhambwani,0
"prefer infosys over tcs, say dilip bhat",0
"infosys beat the street, net up 11.17%",1
infosys: a brand that build india,0
bull's eye: 11 stock experts bet on for quick buck,0
infosys cloud ecosystem hub win the 2012 golden peacock award,0
buy infosys; target of rs 2800: motilal oswal,1
hold infosys technologies,0
"q2 result analysis: more pain in store for it firm in 2020, say experts",1
infosys have support at rs 1070: mathew,1
"buy cipla, infosys: sudarshan sukhani",0
correction in midcaps to get deeper: expert,1
infosys may rally to rs 2420-2450: kulkarni,0
stable cotton price will aid exports: indo count ind,1
"go long in it index, say sudarshan sukhani",0
hold infosys; target of rs 1110: icici direct,0
"prefer tcs, hcl tech over infosys: india infoline",0
infosys say see client-specific softness after brexit,1
"hold infosys, target rs 1050: shahina mukadam",0
media talk on infy corporate governance issue distracting:sikka,0
it major get more fix price contract,1
accumulate infosys; target of rs 3250: unicon investment,1
"camlin fine sciences can climb to rs 125, jsw energy rs 70: gaba",1
buy infosys; target of rs 3900: prabhudas lilladher,0
brexit: which indian it cos may gain or fall on eu referendum,1
"hold infosys, say vishal malkan",1
plot thickens: infosys allege palmer forge document,0
kunal bothra bullish on infosys,0
buy largecap it stock for trading: manghnani,1
risk could prompt downward revision of guidance: infosys,0
infosys q4 net profit see up 1.6% at rs 1608 cr,1
"here۪s why elara cap prefer infy, hcl tech over tcs",1
buy grasim; target of rs 2789: firstcall research,0
shibulal defend term: steer infosys through tough time,1
infosys have target of rs 1620: bose,0
infosys technologies on strong path,0
sebi look to revive options market,1
"buy infosys tech, target of rs 3490: angel broking",1
obama & india inc: what be industry's top priorities?,0
f&o strategies for the day,0
"technology sector look strong, say gaba",0
it sector do well,1
credit suisse neutral on infosys,0
infosys ceo see q3 sales close to low end of outlook,1
"positive on infosys, target rs 1,340 in medium term: bodke",1
see higher level in infosys: sudarshan sukhani,1
excl: be top management trouble again brew at infosys?,0
"infosys plan to hire 10,000 american workers, open 4 us tech centre",0
