Dates,Headlines
12 Oct 2015,Infosys to meet constant currency guidance of 10-12%: Katri
12 Oct 2015,"See challenging H2, will meet guidance, says Infy COO"
12 Oct 2015,"Buy Infosys, expect new highs: Sudarshan Sukhani"
12 Oct 2015,Infosys CFO Rajiv Bansal steps down
12 Oct 2015,Infosys' CFO Rajiv Bansal resigns
12 Oct 2015,Infosys declares interim dividend of Rs 10 per share
12 Oct 2015,"Infosys Q2 profit rises 12%, tweaks FY16 $ revenue guidance"
10 Oct 2015,"Look at Infosys, Aurobindo Pharma: CK Narayan"
09 Oct 2015,Six in 60: Six stocks one needs to keep an eye on
09 Oct 2015,"Buy Infosys on correction, says Deven Choksey"
09 Oct 2015,"Buy Infosys, says Rajat Bose"
09 Oct 2015,Positive on private sector banks: Nischal Maheshwari
09 Oct 2015,Expect Infosys Q2 to be strong; 4.5% revenue growth: IIFL 
09 Oct 2015,"Infosys Q2 profit seen up 7%, $ rev growth may lead sector"
08 Oct 2015,"HCL warning notwithstanding, IT Q2 revenue seen strong"
08 Oct 2015,Infosys on verge of breakout: Sukhani
08 Oct 2015,"Environment for start-ups, funding maturing:Ex-Infy exec VC"
07 Oct 2015,Stay away from IT space: Dipan Mehta
07 Oct 2015,"Infosys top pick in IT space, says R Sreesankar"
07 Oct 2015,"Positive on Infosys, target Rs 1,340 in medium term: Bodke"
06 Oct 2015,"Buy Put options in Infosys, advises Gaurav Bissa"
05 Oct 2015,"IT should outperform, pick Infosys, target Rs 1,230: MOST"
05 Oct 2015,"Infosys looks strong, TCS may hit Rs 2680-2700: AB Money"
01 Oct 2015,"Prefer TCS, Wipro, Infosys: Mehraboon Irani"
01 Oct 2015,Trade Infosys 1200 call; positive on TCS: Chandan Taparia
30 Sep 2015,Buy Infosys 1200 Call: Krish Subramanyam
28 Sep 2015,"Buy Aurobindo Pharma 760 Call, pick Infosys: VK Sharma"
25 Sep 2015,"Pick Mindtree, Strides Arcolab, Aurobindo: CK Narayan"
24 Sep 2015,"Buy Wipro, Infosys: Siddarth Bhamre"
24 Sep 2015,"Lupin, Infosys, IndusInd Bank look interesting: MOST"
24 Sep 2015,"Buy Infosys, says Sudarshan Sukhani"
23 Sep 2015,"Go long in Infosys Oct future, short TCS future: TS Harihar"
23 Sep 2015,"Prefer Sun Pharma, LIC Housing, Infosys: Mayuresh Joshi"
22 Sep 2015,Expect Infosys to test Rs 1180: Sacchitanand Uttekar
22 Sep 2015,"Like IT, commercial vehicle space: Gautam Trivedi"
21 Sep 2015,"Exit policy, impact assessment vital for CSR: Sudha Murthy"
18 Sep 2015,"Look at Infosys, says Gautam Sinha Roy"
18 Sep 2015,"Buy Infosys, BPCL, ACC, sell L&T: Rahul Mohindar"
15 Sep 2015,Nandan Nilekani invests in telecom startup Mubble
15 Sep 2015,"Pick L&T, Dabur, Sun Pharma: Sharmila Joshi"
14 Sep 2015,"See higher levels in Infosys, says Sudarshan Sukhani"
14 Sep 2015,"Pick Infosys, HCL Technologies: Dipen Sheth"
11 Sep 2015,Margins to be under pressure for 12-18 months: Infosys
10 Sep 2015,Infosys to be global technology services partner for ATP
10 Sep 2015,"HDFC Bank, Infosys top picks; like L&T, IOC: R Sreeshankar"
09 Sep 2015,"Like TCI, Inox Wind, Bajaj Electricals: Mayuresh Joshi"
09 Sep 2015,"Like private banks, selective pharma, TCS, Infosys: Angel"
09 Sep 2015,"Buy TCS, Infosys: Sudarshan Sukhani"
08 Sep 2015,Top buzzing midcap stocks to trade on September 8
08 Sep 2015,"Remain invested in Infosys, advises Sameet Chavan"
07 Sep 2015,"Buy Infosys, recommends GEPL Capital"
07 Sep 2015,"Invest in ICICI Bank, Infosys, SBI, RIL, HUL: Sukhani"
03 Sep 2015,Software is the new hardware in cloud services: Infosys
02 Sep 2015,Infosys Finacle launches solutions for payments banks and small finance banks
02 Sep 2015,"Bet on Infosys, watch out for per capita revenue: JP Morgan"
02 Sep 2015,"Bull's Eye: Sell Infosys, BPCL, Vedanta, Maruti Suzuki, SRF"
01 Sep 2015,"Prefer IT, pharma space: Siddarth Bhamre"
01 Sep 2015,Need to focus on increasing exports: NRN Narayana Murthy
31 Aug 2015,"Infosys looks attractive, says Mayuresh Joshi"
31 Aug 2015,Top buzzing midcap stocks to trade on August 31
31 Aug 2015,"Buy Infosys, Sun Pharma, SBI, ICICI Bank, HDFC: Sukhani"
31 Aug 2015,"Buy IT, pharma stocks on dips: Sudarshan Sukhani"
30 Aug 2015,Infosys gets govt nod for 3 more campuses in Bengaluru
28 Aug 2015,"Prefer pharma, IT stocks: Rahul Mohindar"
28 Aug 2015,"Buy Lupin, Infosys, Bank of Baroda: Rahul Mohindar"
27 Aug 2015,"Infosys, TCS, Wipro good picks: Siddarth Bahmre"
27 Aug 2015,"Look at pharma, private banks, IT: Dipan Mehta"
27 Aug 2015,The A-List: CNBC-TV18 selects four stocks that stand out
27 Aug 2015,"Buy Infosys, says Sudarshan Sukhani"
26 Aug 2015,"Infosys, HCL Technologies top picks in IT space: Religare"
26 Aug 2015,"Jefferies upgrades Infosys to buy; revenue, weak INR key"
24 Aug 2015,"Invest in Infosys, SBI, Maruti, Sun Pharma, L&T: Sukhani"
24 Aug 2015,"Like IT; Infosys, HCL Tech best picks: Hemant Thukral"
21 Aug 2015,Buy Infosys; target Rs 1250: Motilal Oswal
21 Aug 2015,"Infosys can rise by 5-8%, says Rahul Mohindar"
21 Aug 2015,"Buy Infosys, Sun Pharma, Zee Entertainment: Rahul Mohindar"
21 Aug 2015,"Buy Infosys, says Mahantesh Sabarad"
20 Aug 2015,Infosys' Vishal Sikka announces 3 new services 'Ai-Ki-Do'
20 Aug 2015,"Like Infosys, TCS: Devang Mehta"
20 Aug 2015,"Hold Marico, MCX: Hemen Kapadia"
20 Aug 2015,Invest in Infosys on every dip; look at SpiceJet: HDFC Sec
20 Aug 2015,"Bullish on Infosys, like Mindtree: Parag Thakkar"
20 Aug 2015,"Buy Infosys, says Sudarshan Sukhani"
19 Aug 2015,"Hiring, retaining talent hurdle for industry: Infy chairman"
19 Aug 2015,Super Six stocks you can bet on August 19
18 Aug 2015,Top buzzing midcap stocks to trade on August 18
14 Aug 2015,"Positive on consumer durables, cautious on infra: Patnaik"
14 Aug 2015,"Overweight on IT, weak currency to help sector: Mizuho Bank"
13 Aug 2015,"Exit JSPL; buy SBI, Infosys, TCS, Maruti: Sudarshan Sukhani"
12 Aug 2015,"Invest in Infosys, target Rs 1306: Mayuresh Joshi"
12 Aug 2015,"TCS, Infosys may perform, support market: Amit Gupta"
11 Aug 2015,"Like PTC India Fin, look at pharma, prefer Infosys: SBI Cap"
06 Aug 2015,"Buy HDFC Bank, short Infosys, IDFC: Amit Harchekar"
06 Aug 2015,"Buy Infosys, says Sukhani"
05 Aug 2015,Buy Infosys; target of Rs 1340: P Lilladher
05 Aug 2015,"Prefer Infosys, TCS, HCL Tech: Dilip Bhat"
05 Aug 2015,Infosys can give decent returns in 15-18 months: Dilip Bhat
05 Aug 2015,Look at IT stocks: Sudarshan Sukhani
05 Aug 2015,"Buy Infosys, says Sudarshan Sukhani"
04 Aug 2015,"See 10-12% upside in HCL Tech, positive on IT: Maheshwari"
04 Aug 2015,"Remain invested in Infosys, advises Sameet Chavan"
03 Aug 2015,"Buy SBI, ICICI Bank, RIL, Infosys, Sun Pharma: Sukhani"
30 Jul 2015,"Bullish on Infosys, will buy pharma on weakness: IDFC Sec"
30 Jul 2015,"Stay with Infosys, advises Sudarshan Sukhani"
29 Jul 2015,"Exit RCF; buy Infosys, TCS, Reliance Industries: Sukhani"
27 Jul 2015,"Exit Rolta India, opportunities in IT sector: Sukhani"
24 Jul 2015,Buy Infosys; target of Rs 1306: Angel Broking
24 Jul 2015,Expect Infosys to test Rs 1210: Kawaljeet Saluja
24 Jul 2015,"Prefer Infosys, says Amit Khurana"
23 Jul 2015,"TCS, Cognizant, Infy top employers in FY15: Nasscom"
23 Jul 2015,HCL Tech top bet from IT space: Rahul Arora
23 Jul 2015,"Buy Infosys, recommends Saurabh Mukherjea"
22 Jul 2015,Buy Infosys; target of Rs 1340: P Lilladher
22 Jul 2015,"Prefer Infosys, says Anand Tandon"
22 Jul 2015,"Pick Infosys, says Sudip Bandyopadhyay"
22 Jul 2015,"See limited upside in Infosys, says Sachin Shah"
22 Jul 2015,"Infosys top pick, says Gautam Trivedi"
22 Jul 2015,"Odds stacked against Sikka & co, says ex-Infosys CFO Bala"
21 Jul 2015,Look at Sun Pharma: Parag Thakkar
21 Jul 2015,"Buy Infosys, target Rs 1188: India Nivesh Securities"
21 Jul 2015,"Will lead industry growth, meet FY16 guidance: Infosys"
21 Jul 2015,"Stay with Infosys, may outperform: Nilesh Shah"
21 Jul 2015,See better Q2 for Infy; buy HDFC Bank: India Nivesh Sec 
21 Jul 2015,Here's how Vishal Sikka led Infosys recovery in Q1
21 Jul 2015,BLOG: Sikka says on track for $20bn revenue target by 2020
21 Jul 2015,Infosys set to bridge valuation gap with TCS: Analysts
21 Jul 2015,Infosys: Outcome of board meeting
21 Jul 2015,"Infosys Q1 $ revenue swells 4.5%, vol growth at 19-qtr high"
21 Jul 2015,Infosys Apr-June net seen down 2.7% at Rs 3013 cr: MOST
20 Jul 2015,3% Q1 quarterly growth high ask for Infosys: PhillipCap
20 Jul 2015,"Indian IT victim of success, start-ups next big idea: Pai"
20 Jul 2015,"Infosys Q1 profit may slip 2.5%, $ revenue seen up 3%: Poll"
18 Jul 2015,"Microsoft, TCS, 3 other IT firms bid to build GST Network"
18 Jul 2015,"Need to strengthen FTII, a strong board can help: Murthy"
18 Jul 2015,Expect IT space to outperform: Tirthankar Patnaik
17 Jul 2015,"Look at IT companies, says Dipan Mehta"
16 Jul 2015,"Buy IT stocks, says Ajay Bagga"
16 Jul 2015,No earth shaking invention from India in 60 yrs: Murthy
14 Jul 2015,"Go long in Tech Mahindra, advises Siddarth Bhamre"
13 Jul 2015,"Buy Infosys, pick Wipro, HCL Tech: Harendra Kumar"
13 Jul 2015,"Infosys may hit Rs 900, says Kunal Bothra"
13 Jul 2015,ICICI in great hands with Chanda Kochhar as CEO: KV Kamath
11 Jul 2015,"Look at IT space, says Nilesh Shah"
10 Jul 2015,"Dipan Mehta negative on Infosys, HCL Tech, Tech Mahindra"
10 Jul 2015,"Short Infosys, says Kunal Bothra"
09 Jul 2015,Look at IT stocks: Nilesh Shetty
09 Jul 2015,Infosys to offer finacle solutions on Verizon Cloud for US Banks
09 Jul 2015,"Sell BPCL, Infosys: Kunal Bothra"
09 Jul 2015,Look at Infosys: Mahantesh Sabarad
09 Jul 2015,Exit Infosys on bounce: Manas Jaiswal
09 Jul 2015,Eye $ growth of 3.3% for TCS in Q1; prefer Infosys: Elara
08 Jul 2015,"Buy Larsen & Toubro, Infosys: Sudip Bandopadhyay"
08 Jul 2015,"Buy Wockhardt; sell Bank of India, Infosys: Gaurav Bissa"
08 Jul 2015,Infosys bags multi-million euro deal from Deutsche Bank
08 Jul 2015,Infosys selected as strategic technology services partner of Deutsche Bank
08 Jul 2015,India IT outsourcing firms seek booster shot from Obamacare
07 Jul 2015,Q1FY16 curtain raiser: Dollar revenue to pinch IT cos again
06 Jul 2015,Dipan Mehta negative on IT space
04 Jul 2015,"Buy IT stocks on dip, Infosys should be in portfolio: Dutt"
03 Jul 2015,"Positive on TCS, Infosys, HCL Tech, Tech Mahindra: Shah"
03 Jul 2015,"Infosys to invest $10 m in Irish start-ups, expand presence"
03 Jul 2015,"Keep TCS, Infosys in buy list: Deven Choksey"
02 Jul 2015,K V Kamath relinquishes ICICI Bank post
01 Jul 2015,"Bullish on largecap IT, buy TCS: Sudip Bandopadhyay"
01 Jul 2015,"Sell Infosys, prefer TCS: Mukul Garg"
01 Jul 2015,Sandip Sabharwal negative on IT sector
30 Jun 2015,"Accumulate Infosys on dips, says Neeraj Dewan"
30 Jun 2015,"Invest in Infosys, avoid midcap IT space: Ashish Kyal"
30 Jun 2015,Startup BPO Antworks to acquire 2 firms in US
29 Jun 2015,"ICICI Bank good bet, avoid Infosys: Vishal Malkan"
25 Jun 2015,"Infosys Q1 results on July 21, 2015"
25 Jun 2015,Go long in HCL Tech: TS Harihar
24 Jun 2015,Tech Mahindra to set up healthcare unit with $94 mn deal
24 Jun 2015,"Below Rs 640, Persistent Systems may head lower: Bothra"
24 Jun 2015,JK Jain recommends long strangle in Infosys
24 Jun 2015,"Buy Infosys for long term, says Sudarshan Sukhani"
23 Jun 2015,Stable cotton prices will aid exports: Indo Count Ind
23 Jun 2015,Sell Lupin; buy Infosys: Mithil Pradhan
23 Jun 2015,"Go long in Infosys, says Siddarth Bhamre"
23 Jun 2015,Infosys shareholders want Narayana Murthy back
22 Jun 2015,"Infosys shareholders want Murthy back, but he declines"
22 Jun 2015,Focus on growing through acquisitions won't change: Sikka
22 Jun 2015,"Prefer ICICI Bank, Axis Bank, Infosys, HCL Tech: Joshi"
22 Jun 2015,Infosys completes smart OFS solution project at FTSI
20 Jun 2015,Infosys wins three deals abroad
18 Jun 2015,Infosys allots 114cr equity shares as bonus shares
18 Jun 2015,IT majors battle with start-ups to attract young talent
17 Jun 2015,Indian IT cos fully compliant with US visa norms: Nasscom
16 Jun 2015,"Prefer Infosys, Persistent Systems: R Sreesankar"
15 Jun 2015,Former Infosys BPO head Asheesh Mehra sets up Antworks
15 Jun 2015,"Prefer Infosys, HCL Technologies, TCS: Mayuresh Joshi"
15 Jun 2015,"Prefer ICICI Bank, Sun Pharma: Kunal Bothra"
15 Jun 2015,"TCS looks attractive, says Hemant Thukral"
15 Jun 2015,"TCS, Infosys visa issue: Govt to intervene when required"
12 Jun 2015,Attempt to draw Indian IT negatively: Nasscom on visa row
12 Jun 2015,"Prefer Infosys, TCS, Axis Bank, HDFC Bank: Gaurang Shah"
12 Jun 2015,"See no dramatic impact of H1-B probe on TCS, Infosys: Angel"
12 Jun 2015,"US opens probe against TCS, Infosys for H1-B visa violation"
11 Jun 2015,"Look at Axis Bank, YES Bank, Sun Pharma: Mayuresh Joshi"
10 Jun 2015,Buy top five IT stocks: Ajay Bagga
09 Jun 2015,"Sell ONGC, YES Bank, Infosys: Manish Hathiramani"
09 Jun 2015,"Remain invested in Infosys, says Sameet Chavan"
08 Jun 2015,TCS CEO N Chandrasekaran's salary up 14% to Rs 21.2 cr
08 Jun 2015,"Infosys best bet, says Nilesh Shah"
08 Jun 2015,Acquisitions to bring $1.5 bn additional revenues: Infosys
05 Jun 2015,R Seshasayee replaces KV Kamath as Infosys Chairman
05 Jun 2015,"Pick Sun Pharma, L&T, Maruti Suzuki: Gaurang Shah"
05 Jun 2015,Infosys' chairman K.V. Kamath resigns
05 Jun 2015,"Prefer Eicher Motors, Infosys: Gaurang Shah"
05 Jun 2015,"Buy Infosys 2050 Call, says VK Shrama"
04 Jun 2015,Infosys completes USD 120 million buyout of Kallidus
04 Jun 2015,"Buy Asian Paints 760 Call, Infosys 2100 Call: Gaurav Bissa"
03 Jun 2015,Wipro hikes employee wages by 7%
03 Jun 2015,"Infosys shaping up, see 10-12% growth in FY16: Sikka"
03 Jun 2015,"Go long in TCS, Infosys, Wipro, Tech Mahindra: Sukhani"
02 Jun 2015,Buy IT stocks: Parag Thakkar
02 Jun 2015,"No dress code at Infosys, employees can wear smart casuals"
01 Jun 2015,Ambareesh Baliga cautious on IT space
01 Jun 2015,"Buy Infosys, advises Sudarshan Sukhani"
29 May 2015,India Inc's M&A deal value shrinks in April: Grant Thornton
29 May 2015,"Buy Infosys 2050 Call, Axis Bank 580 Call: VK Sharma"
29 May 2015,"Will add 70,000 employees by 2020: Infosys CEO Sikka"
27 May 2015,Infosys hopeful of meeting $20 bn target by 2020: Sikka
26 May 2015,"Stay with top five IT stocks, says Ajay Bagga"
22 May 2015,"Buy HCL Technologies, Infosys: TS Harihar"
22 May 2015,"Buy Infosys, advises Rajat Bose"
22 May 2015,Sebi ropes in Narayana Murthy to head panel on start-ups
20 May 2015,Buy Infosys; target of Rs 2330: ICICIdirect
20 May 2015,Buy Infosys; target of Rs 2530: P Lilladher
20 May 2015,"Buy ICICI Bank, Infosys, Reliance Industries: Sukhani"
19 May 2015,Infosys may move to Rs 2100: Rahul Mohindar
19 May 2015,Buy Infosys; target Rs 2050: Manish Hathiramani
19 May 2015,"Prefer textile, pharma, IT space: Deepak Shenoy"
18 May 2015,"Buy Infosys, Divis Laboratories, UPL: Sudarshan Sukhani"
17 May 2015,Infosys to set up $120 million development centre in China
16 May 2015,Vishal Sikka says eyeing $1bn from Infosys' China revenues
14 May 2015,Infosys joins industrial internet consortium
14 May 2015,"Infosys, TCS top picks: Sandeep Bhatia"
14 May 2015,"Go long in Infosys, says Sudarshan Sukhani"
13 May 2015,"Prefer L&T, Cummins India, Infosys, Axis Bank: Dilip Bhat"
11 May 2015,Odds against Vishal Sikka's Infy strategy working: Gartner
11 May 2015,"Buy TCS, Infosys: Sudarshan Sukhani"
11 May 2015,"Enter Tata Elxsi, Infosys: Meghana Malkan"
11 May 2015,Expect Infosys to test Rs 2000-2050: Sameet Chavan
08 May 2015,"Hold SKS Microfinance, prefer ICICI Bank: Gaurang Shah"
08 May 2015,"Add IT stocks in portfolio, says Deven Choksey"
07 May 2015,"Buy Infosys 1950 Put, advises JK Jain"
07 May 2015,Top buzzing midcap stocks to trade on May 7
07 May 2015,Infosys co-founder Gopalakrishnan invests in Uniphore
07 May 2015,22 more developers seek Govt approval to cancel SEZs
06 May 2015,"Buy ICICI Bank, IDFC: Sudip Bandopadhyay"
05 May 2015,"Stay with TCS, Infosys, Sun Pharma: Parag Thakkar"
05 May 2015,Infosys to Bengal: Either give SEZ or repay money
05 May 2015,"Infosys, TCS top picks: R Sreesankar"
05 May 2015,"Prefer Infosys, Tech Mahindra, HPCL, Sun Pharma: Damania"
05 May 2015,"Anish Damania positive on oil & gas, pharma space"
05 May 2015,IT cos likely to grow in low double digits: Mohandas Pai
05 May 2015,"Buy Wipro, Infosys: Siddarth Bhamre"
04 May 2015,See margins in 19-20% range on non-GAAP basis: Cognizant
04 May 2015,"Buy TCS, Infosys on correction: Ambareesh Baliga"
30 Apr 2015,Buy Infosys; target of Rs 2570: Angel Broking
30 Apr 2015,"Prefer Infosys, Wipro for long term: Sudarshan Sukhani"
30 Apr 2015,"Prefer Infosys, Wipro at lower levels: Siddarth Bhamre"
30 Apr 2015,Infosys Finacle launches first-of-its-kind digital banking solution for young people
30 Apr 2015,Infosys launches preventive maintenance offering Finacle Assure
30 Apr 2015,Infosys partners with Microsoft to offer Finacle on Azure
28 Apr 2015,"Stay invested in Infosys, advises Sameet Chavan"
27 Apr 2015,Buy Infosys; target of Rs 2530: P Lilladher
27 Apr 2015,"Add TCS, Infosys in portfolio: Harendra Kumar"
27 Apr 2015,Why you should look past Infosys' Q4 stumble
27 Apr 2015,Outlook on IT sector positive: Nischal Maheshwari
27 Apr 2015,Check Out: Top ten stocks in focus today
27 Apr 2015,How should you trade Infosys post lacklustre Q4 earnings?
25 Apr 2015,Infosys' revised book closure for final dividend & AGM
25 Apr 2015,"Infosys Innovation Fund Invests in Air Quality Monitoring Pioneer, Airviz"
24 Apr 2015,Looking for buyouts in digital; shelved buyback plan: Infy
24 Apr 2015,Remain underweight in IT sector: Dipan Mehta
24 Apr 2015,Analysts see silver lining in Infosys's FY16 rev guidance
24 Apr 2015,Aim to achieve industry leading growth rate by 2017: Sikka
24 Apr 2015,Amit Harchekar negative on Infosys
24 Apr 2015,Infosys acquires Kallidus Inc for USD 120 mn
24 Apr 2015,Infosys recommends bonus issue
24 Apr 2015,Infosys recommends final dividend of Rs 29.50/share
24 Apr 2015,"Infy Q4 net down 4.7%, FY16 $ rev to grow 10-12%, 1:1 bonus"
24 Apr 2015,Infosys Jan-Mar qtr net may fall 3.9% at Rs 3121.8 cr: MOST
24 Apr 2015,Infosys Q4 net seen down 0.8% at Rs 3223.2 cr: P Lilladher
24 Apr 2015,Infosys Q4 PAT seen down at Rs 3220.2 cr: ICICIdirect
23 Apr 2015,"Infosys Q4 profit seen down 2.7%, revenue may be flat: Poll"
23 Apr 2015,"Prefer Infosys, Sun Pharmaceutical: Jitendra Sriram"
22 Apr 2015,"Buy TCS, Wipro, Infosys on dips: Parag Thakkar"
21 Apr 2015,"Negative on TCS, HCL Tech; positive on Infosys: Bhamre"
20 Apr 2015,"Prefer IT stocks on dips, says Ajay Srivastava"
16 Apr 2015,"Infosys, Tech Mahindra top picks: Kawaljeet Saluja"
16 Apr 2015,TCS Q4 nos to be inline with management guidance: Kotak Ins
16 Apr 2015,Buy frontline IT stocks: TS Harihar
15 Apr 2015,"Gaurav Mehta positive on TCS, advises buying on dips"
13 Apr 2015,"Buy Infosys, advises Sudarshan Sukhani"
10 Apr 2015,Pick Infosys: Mithil Pradhan
06 Apr 2015,Pick Infosys at around Rs 2000-2025: Ambareesh Baliga
01 Apr 2015,TCS to announce Q4 results on Apr 16; Infy to follow
01 Apr 2015,"Prefer Infosys, Wipro, HCL Tech: Prakash Diwan"
01 Apr 2015,"Infosys' FY15 results on April 24, 2015"
31 Mar 2015,Mithil Pradhan bullish on pharma space
31 Mar 2015,"ï»¿See robust growth in Q4 for HCL Tech, TCS : Kotak"
31 Mar 2015,Here are top 10 stocks to focus on March 31
30 Mar 2015,"Prefer Axis Bank, TCS: Mayuresh Joshi"
30 Mar 2015,Dipan Mehta cautious on software companies
30 Mar 2015,Here are top 10 stocks to focus on March 30
27 Mar 2015,Infosys to give 6.5 to 9% hike this year
26 Mar 2015,"Go long in ONGC, says Siddharth Bhamre"
26 Mar 2015,"Buy Infosys 2150 Put, says Gaurav Bissa"
25 Mar 2015,"HCL Tech good investment idea, prefer Infosys: Sachin Shah"
24 Mar 2015,"Look at TCS, Wipro, Infosys: Mayuresh Joshi"
24 Mar 2015,"Prefer Infosys, TCS: Rahul Mohindar"
23 Mar 2015,Phaneesh Murthy launches health and lifecare venture
23 Mar 2015,Here are top 10 stocks to keep an eye on March 23
20 Mar 2015,"Buy Infosys, says Kunal Bothra"
20 Mar 2015,Here are top 10 stocks to focus on March 20
19 Mar 2015,"Short Canara Bank, Infosys: Gaurav Mehta"
18 Mar 2015,Immigrants have made huge impact on US economy: Nasscom
18 Mar 2015,"Hold Cadila, Torrent Pharma, Infosys, TCS: Rajesh Kothari"
18 Mar 2015,H-1B workers have minimal skills: Infosys whistleblower
17 Mar 2015,"Sell Infosys on every rally, says Amit Harchekar"
17 Mar 2015,"Prefer Infosys, Wipro: Siddharth Bhamre"
16 Mar 2015,"Buy DLF, Infosys: Rajat Bose"
16 Mar 2015,Large & mid-cap stocks to keep an eye on: P Lilladher
09 Mar 2015,"Look at ICICI Bank, LIC Housing, Bajaj Finance: Bhatia"
05 Mar 2015,"Challenges galore! Infy, TCS revenues won't jump in Q4"
03 Mar 2015,"See upside in TCS, Infosys: Mayuresh Joshi"
02 Mar 2015,Infosys inks 5-year deal with Dutch firm TNT
