Time,Dates,Sources,Headlines
11.30 am , 30 Mar 2016 ,   Source: CNBC-TV18,"Go long in HDFC Bank, short Nifty: Amit Gupta"
12.47 pm , 29 Mar 2016 ,   Source: Moneycontrol.com,"Infosys' FY16 results on April 15, 2016"
9.32 am , 29 Mar 2016 ,   Source: CNBC-TV18,"Sell Infosys, Axis Bank may hit Rs 405: Rajat Bose"
4.01 pm , 28 Mar 2016 ,   Source: CNBC-TV18,"Buy Infosys, TCS, Persistent Systems: CA Rudramurthy BV"
12.32 pm , 28 Mar 2016 ,   Source: CNBC-TV18,Expect IT midcaps to outperform largecaps in FY17-18: Dolat Cap
10.24 am , 28 Mar 2016 ,   Source: Moneycontrol.com,'Good Accenture numbers should allay concerns for Indian IT cos'
9.43 am , 28 Mar 2016 ,   Source: CNBC-TV18,"Go long in Infosys, target Rs 1250: Hemant Thukral"
9.27 am , 28 Mar 2016 ,   Source: CNBC-TV18,"Buy Bharat Forge, TCS, Tech Mahindra, Infosys: Sudarshan Sukhani"
8.56 am , 28 Mar 2016 ,   Source: CNBC-TV18,"SAIL may test Rs 47.50, Infosys Rs 1240: Prakash Gaba"
8.54 am , 28 Mar 2016 ,   Source: CNBC-TV18,Super Six stocks you can bet on March 28
7.44 pm , 23 Mar 2016 ,   Source: PTI,Infosys employee from Bengaluru missing in Brussels
3.36 pm , 23 Mar 2016 ,   Source: CNBC-TV18,"Prefer Infosys, Kotak Mahindra Bank: Pankaj Jain"
3.11 pm , 23 Mar 2016 ,   Source: CNBC-TV18,"Buy Infosys, Tata Steel; sell Kaveri Seed: Ashwani Gujral"
10.56 am , 21 Mar 2016 ,   Source: CNBC-TV18,"Sell Canara Bank, Kotak Bank; buy Infosys: Ashwani Gujral"
4.11 pm , 18 Mar 2016 ,   Source: CNBC-TV18,"Positive on RIL; prefer Axis Bank, IndusInd Bank: Rahul Mohindar"
2.52 pm , 18 Mar 2016 ,   Source: CNBC-TV18,Infosys may move to Rs 1300-1350: Gaurang Shah
2.49 pm , 18 Mar 2016 ,   Source: CNBC-TV18,"Prefer L&T, Axis Bank, Infosys: Gaurang Shah"
2.43 pm , 18 Mar 2016 ,   Source: CNBC-TV18,"Buy Hindalco Indstries, Infosys, Voltas: Rahul Mohindar"
2.38 pm , 18 Mar 2016 ,   Source: CNBC-TV18,"Buy Infosys, Ambuja Cements, Cairn India, BoB: Rajat Bose"
1.48 pm , 18 Mar 2016 ,   Source: CNBC-TV18,"Buy Infosys, Wipro, Eicher Motors: Ashwani Gujral"
3.20 pm , 17 Mar 2016 ,   Source: CNBC-TV18,"Buy Infosys, ONGC; sell Lupin: Ashwani Gujral"
9.41 am , 17 Mar 2016 ,   Source: CNBC-TV18,"Buy Canara Bank, RIL, Infosys, Ambuja Cements: Sudarshan Sukhani"
11.20 am , 16 Mar 2016 ,   Source: CNBC-TV18,"Like Infosys, HCL Tech, Mahindra Lifespace: Mayuresh Joshi"
9.43 am , 16 Mar 2016 ,   Source: Moneycontrol.com,"Infosys may beat FY17E Nasscom guidance, grow 11-13%: Jefferies"
1.39 pm , 15 Mar 2016 ,   Source: CNBC-TV18,"Buy Pipavav Defence, Sadbhav Engineering, Jet Airways: Gujral"
3.49 pm , 11 Mar 2016 ,   Source: CNBC-TV18,"Above Rs 1156, Infosys may head higher: Rajat Bose"
1.28 pm , 10 Mar 2016 ,   Source: CNBC-TV18,"Sell BHEL, Reliance Industries; buy GNFC, ITC: Ashwani Gujral"
11.10 am , 10 Mar 2016 ,   Source: CNBC-TV18,"ONGC may hit Rs 230, buy Infosys on dips: Ashwani Gujral"
4.29 pm , 09 Mar 2016 ,   Source: CNBC-TV18,"Buy Infosys, advises Sudarshan Sukhani"
4.29 pm , 09 Mar 2016 ,   Source: CNBC-TV18,"Infosys may test Rs 1300, says Ashwani Gujral"
11.54 am , 09 Mar 2016 ,   Source: CNBC-TV18,"Infosys may test Rs 1240, buy Tata Chemicals: Amit Gupta"
4.12 pm , 08 Mar 2016 ,   Source: CNBC-TV18,"Buy Eicher Motors, target Rs 21500: Ashwani Gujral"
9.58 am , 08 Mar 2016 ,   Source: CNBC-TV18,"Short Infosys, advises Siddarth Bhamre"
9.57 am , 05 Mar 2016 ,   Source: CNBC-TV18,Short Infosys; target of Rs 1108: Siddarth Bhamre
1.45 pm , 04 Mar 2016 ,   Source: CNBC-TV18,"Prefer largecap IT; Infosys, HCL Tech top picks: Mayuresh Joshi"
4.29 pm , 03 Mar 2016 ,   Source: CNBC-TV18,Will achieve industry leading growth next fiscal year: Infosys
2.48 pm , 03 Mar 2016 ,   Source: CNBC-TV18,"Buy Infosys, HCL Tech: Sudarshan Sukhani"
10.05 am , 03 Mar 2016 ,   Source: CNBC-TV18,"Buy Infosys, Tata Steel, Hindalco, Vedanta, Axis Bank: Sukhani"
10.11 pm , 02 Mar 2016 ,   Source: CNBC-TV18,Back-end for GST to be ready soon
2.02 pm , 02 Mar 2016 ,   Source: PTI,"Bill Gates richest man in world, Mukesh Ambani at 36th: Forbes"
8.14 am , 02 Mar 2016 ,   Source: PTI,"ITC becomes third most valued co; surpasses Infosys, HDFC Bank"
8.45 pm , 01 Mar 2016 ,   Source: PTI,Infosys to collaborate with Microsoft on analytics solutions
8.15 pm , 01 Mar 2016 ,   Source: PTI,Bullish on BFSI in long-run but this year 'tough': Cognizant
4.19 pm , 29 Feb 2016 ,   Source: CNBC-TV18,"Budget 2016 India: Buy Biocon; sell Page Ind, Dr Reddy's, Vedanta, Havells: Sukhani"
11.44 am , 26 Feb 2016 ,   Source: CNBC-TV18,"Sell Infosys, HDFC: Rajat Bose"
9.10 am , 26 Feb 2016 ,   Source: CNBC-TV18,Super Six: Top chart picks for Friday
12.00 pm , 25 Feb 2016 ,   Source: CNBC-TV18,"Buy Lupin, BEML; avoid IT stocks: Sudarshan Sukhani"
9.26 am , 25 Feb 2016 ,   Source: CNBC-TV18,"Sell Jet Airways, DHFL, IGL, Arvind; buy Amara Raja: Gujral"
9.18 am , 25 Feb 2016 ,   Source: PTI,Infosys extends Vishal Sikka's term as CEO by 2 years
3.24 pm , 24 Feb 2016 ,   Source: Moneycontrol.com,Infosys: Outcome of board meeting
11.44 am , 24 Feb 2016 ,   Source: CNBC-TV18,"Go long in Infosys, CESC may rise by Rs 20-30: Amit Gupta"
9.50 am , 24 Feb 2016 ,   Source: CNBC-TV18,Buy Cadila Healthcare; pharma may outperform Nifty: Sukhani
4.22 pm , 22 Feb 2016 ,   Source: CNBC-TV18,"Like cement, infra, largecap IT space: Mayuresh Joshi"
2.33 pm , 22 Feb 2016 ,   Source: CNBC-TV18,"Pick Canara Bank 170 Put, Infosys, Pidilite: Rahul Shah"
4.12 pm , 19 Feb 2016 ,   Source: CNBC-TV18,"Buy Hero Moto, SBI, Maruti, Infosys, HCL Tech: Bandopadhyay"
3.46 pm , 19 Feb 2016 ,   Source: CNBC-TV18,"Pick Arvind, Lupin: Gaurang Shah"
3.45 pm , 19 Feb 2016 ,   Source: CNBC-TV18,"Prefer Infosys, HCL Technologies: Gaurang Shah"
2.16 pm , 19 Feb 2016 ,   Source: PTI,Michael Pesch appointed CEO of Infosys Consulting Holding
10.05 am , 19 Feb 2016 ,   Source: CNBC-TV18,"Go long in HUL, HCL Tech; HDFC Bank, Wipro look good: Gaba"
4.34 pm , 18 Feb 2016 ,   Source: CNBC-TV18,Remain invested in IT stocks: Anand Tandon
4.14 pm , 18 Feb 2016 ,   Source: CNBC-TV18,"Positive on Infosys, TCS, Mindtree: SP Tulsian"
3.15 pm , 18 Feb 2016 ,   Source: CNBC-TV18,Stocks you can buy today & sell tomorrow
3.08 pm , 18 Feb 2016 ,   Source: CNBC-TV18,"Buy Infosys, Marico; sell PFC: Ashwani Gujral"
2.34 pm , 18 Feb 2016 ,   Source: CNBC-TV18,Buy Infosys; sell BPCL: Sudarshan Sukhani
3.16 pm , 17 Feb 2016 ,   Source: CNBC-TV18,"Buy Vedanta, Infosys, Chennai Petroleum: Ashwani Gujral"
11.05 am , 17 Feb 2016 ,   Source: CNBC-TV18,"Buy Infosys, Emami: Sudarshan Sukhani"
2.44 pm , 13 Feb 2016 ,   Source: CNBC-TV18,The opportunity from govt's tech push: Infosys COO
6.18 pm , 12 Feb 2016 ,   Source: PTI,Infosys to reward 20 entrepreneurs for fresh ideas
3.07 pm , 12 Feb 2016 ,   Source: CNBC-TV18,"TCS may move to Rs 2650, says Gaurang Shah"
2.40 pm , 12 Feb 2016 ,   Source: CNBC-TV18,"Buy Tata Motors, Infosys, YES Bank: Rajat Bose"
6.37 pm , 10 Feb 2016 ,   Source: CNBC-TV18,Nasscom sticks to double-digit growth forecast for IT sector
7.19 pm , 09 Feb 2016 ,   Source: PTI,"Banking, fin services segment ahead of co's overall growth: TCS"
4.19 pm , 09 Feb 2016 ,   Source: CNBC-TV18,Prefer Infosys at lower levels: Kunal Bothra
11.22 am , 09 Feb 2016 ,   Source: CNBC-TV18,"Sell Infosys, HCL Tech; ICICI Bank may test Rs 210: Rajat Bose"
4.23 pm , 08 Feb 2016 ,   Source: CNBC-TV18,"Buy Infosys, says Sudarshan Sukhani"
12.26 pm , 06 Feb 2016 ,   Source: CNBC-TV18,"Positive on IT space, says Ratnesh Kumar"
1.37 pm , 05 Feb 2016 ,   Source: CNBC-TV18,"Go long in Mindtree, Infosys: Gaurav Bissa"
12.29 pm , 05 Feb 2016 ,   Source: IBNLive.com,"Buy L&T 1140 Call, Infosys 1200 Call: VK Sharma"
7.44 am , 05 Feb 2016 ,   Source: Reuters,IT services growth seen slowing as clients curb spending
2.14 pm , 02 Feb 2016 ,   Source: CNBC-TV18,"Go long in IDBI Bank; sell JSPL, Bata India: Chandan Taparia"
10.11 am , 02 Feb 2016 ,   Source: CNBC-TV18,"Buy Dr Reddy's Labs, Infosys: Rajat Bose"
9.06 am , 02 Feb 2016 ,   Source: CNBC-TV18,Super Six stocks you can bet on February 2
3.16 pm , 01 Feb 2016 ,   Source: CNBC-TV18,"Buy Infosys, Sun Pharma; sell Just Dial: Ashish Kyal"
2.01 pm , 01 Feb 2016 ,   Source: CNBC-TV18,"Buy Infosys, Lupin, Hero Motocorp: Rakesh Bansal"
9.39 am , 01 Feb 2016 ,   Source: CNBC-TV18,"Buy Aurobindo Pharma, Infosys: Sudarshan Sukhani"
9.35 am , 01 Feb 2016 ,   Source: CNBC-TV18,Super Six short term picks for February 1
3.17 pm , 29 Jan 2016 ,   Source: CNBC-TV18,"Buy Wipro, Infosys: Nooresh Merani"
9.25 am , 29 Jan 2016 ,   Source: CNBC-TV18,"ICICI Bank may test Rs 220, Maruti Rs 3875; sell SBI: Rajat Bose"
8.01 am , 29 Jan 2016 ,   Source: CNBC-TV18,"Bull's Eye: Buy Punj Lloyd, Infosys, UPL, Voltas; sell BEML"
1.34 pm , 28 Jan 2016 ,   Source: PTI,Infosys invests $4 mn in US data discovery software firm
12.17 pm , 28 Jan 2016 ,   Source: Moneycontrol.com,Infosys invests in Waterline Data Science
9.37 am , 28 Jan 2016 ,   Source: CNBC-TV18,"Axis Bank may test Rs 428-430, Infosys Rs 1200: Kunal Bothra"
7.57 am , 28 Jan 2016 ,   Source: CNBC-TV18,"Bull's Eye: Buy Infosys, PNB, UPL, SAIL; sell Lupin, Titan"
3.10 pm , 27 Jan 2016 ,   Source: CNBC-TV18,"Buy Canara Bank, Infosys, Hindalco, India Cements: Kunal Bothra"
1.25 pm , 27 Jan 2016 ,   Source: CNBC-TV18,"Buy Infosys, target Rs 1200: Amit Gupta"
11.25 am , 27 Jan 2016 ,   Source: CNBC-TV18,"Buy Sun Pharmaceutical, says Sudarshan Sukhani"
11.20 am , 27 Jan 2016 ,   Source: CNBC-TV18,"Infosys may move to Rs 1160, says Rajat Bose"
2.29 pm , 25 Jan 2016 ,   Source: CNBC-TV18,"Infosys best bet in largecap IT space, says Sachin Shah"
11.01 am , 25 Jan 2016 ,   Source: CNBC-TV18,See 5-6% upside in PTC; Bharat Bijlee may hit Rs 900: Bothra
6.12 pm , 22 Jan 2016 ,   Source: CNBC-TV18,Buy Asian Paints on correction: Ambareesh Baliga
11.32 am , 22 Jan 2016 ,   Source: CNBC-TV18,"Buy Infosys 1140 Call, says VK Sharma"
9.23 am , 22 Jan 2016 ,   Source: CNBC-TV18,"Buy Infosys, State Bank of India: Rahul Mohindar"
9.12 am , 22 Jan 2016 ,   Source: Moneycontrol.com,Six stocks that should do well today
11.42 am , 21 Jan 2016 ,   Source: CNBC-TV18,"Glenmark may test Rs 1186; look at UltraTech, Infosys: Bodke"
9.30 am , 21 Jan 2016 ,   Source: CNBC-TV18,"Buy Havells, Infosys: Sudarshan Sukhani"
3.00 pm , 20 Jan 2016 ,   Source: CNBC-TV18,"Sell Infosys, Kotak Mahindra Bank; buy Havells: Gaurav Bissa"
3.00 pm , 20 Jan 2016 ,   Source: CNBC-TV18,"Buy Sun Pharma, Infosys, JSW Steel: Rakesh Bansal"
11.16 am , 20 Jan 2016 ,   Source: CNBC-TV18,"Go long in Infosys, short Nifty: Amit Gupta"
12.25 pm , 19 Jan 2016 ,   Source: CNBC-TV18,"Positive on Wipro, says Prakash Diwan"
9.41 am , 19 Jan 2016 ,   Source: PTI,Visa to have impact running into multi-million dollars: Wipro
4.00 pm , 18 Jan 2016 ,   Source: CNBC-TV18,"Jet Airways may head lower; buy HPCL, BPCL on dips: Sukhani"
1.09 pm , 18 Jan 2016 ,   Source: CNBC-TV18,Infosys may head higher: Dipan Mehta
12.37 pm , 18 Jan 2016 ,   Source: Reuters,Many young people fear losing their jobs to robots: Survey 
11.33 am , 18 Jan 2016 ,   Source: CNBC-TV18,"Buy HCL Tech on dips, Infosys may move higher: Hemant Thukral"
5.12 pm , 15 Jan 2016 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1350:ICICI Direct
5.11 pm , 15 Jan 2016 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1300:Religare
5.11 pm , 15 Jan 2016 ,   Source: Moneycontrol.com,Buy Infosys; target of Rs 1430:Sharekhan
2.14 pm , 15 Jan 2016 ,   Source: Moneycontrol.com,Video: All you need to know about Infosys results
12.18 pm , 15 Jan 2016 ,   Source: CNBC-TV18,Infosys may hit Rs 1200: Amit Gupta
11.13 am , 15 Jan 2016 ,   Source: CNBC-TV18,"Buy BPCL, IT looks interesting: Rahul Mohindar"
11.04 am , 15 Jan 2016 ,   Source: Moneycontrol.com,Infosys vs TCS: The race is no longer one-sided
9.13 am , 15 Jan 2016 ,   Source: Moneycontrol.com,"Brokerages raise target on Infosys post Q3 nos, re-rating seen"
9.04 am , 15 Jan 2016 ,   Source: PTI,Infosys appoints Punita Sinha on board; faces flak on Twitter
8.50 am , 15 Jan 2016 ,   Source: Moneycontrol.com,Six stocks that should do well today
4.12 pm , 14 Jan 2016 ,   Source: CNBC-TV18,Bullish on Infosys: Sudip Bandopadhyay
2.53 pm , 14 Jan 2016 ,   Source: CNBC-TV18,"Buy Infosys, Reliance Industries, Asian Paints: CA Rudramurthy"
1.30 pm , 14 Jan 2016 ,   Source: CNBC-TV18,Confident of reaching $20bn revenue by 2020: Infosys' Sikka
1.22 pm , 14 Jan 2016 ,   Source: CNBC-TV18,Buy Tata Consultancy Services: Saurabh Mukherjea
12.46 pm , 14 Jan 2016 ,   Source: PTI,Visa fee hike to have less than 0.3% impact on margins: Infosys
12.46 pm , 14 Jan 2016 ,   Source: PTI,Confident of 'industry-leading' growth by next fiscal: Infosys
11.32 am , 14 Jan 2016 ,   Source: CNBC-TV18,"Industry leading, peer beating performance by Infosys: Envision"
10.04 am , 14 Jan 2016 ,   Source: CNBC-TV18,"Buy Reliance Industries on every dip, says Sudarshan Sukhani"
10.02 am , 14 Jan 2016 ,   Source: Moneycontrol.com,Infosys appoints Punita Kumar Sinha as independent director
8.53 am , 14 Jan 2016 ,   Source: Moneycontrol.com,"Infosys Q3 surprises, net up 2%; raises FY16 $ revenue guidance"
8.53 am , 14 Jan 2016 ,   Source: Moneycontrol.com,Infosys Q3 PAT seen down 2.8% at Rs 3303 cr: ICICIdirect
10.24 pm , 13 Jan 2016 ,   Source: PTI,"Start Up India to boost entrepreneurship, jobs: Murthy"
5.08 pm , 13 Jan 2016 ,   Source: CNBC-TV18,"Buy HDFC, Yes Bank, HDFC Bank: Sudarshan Sukhani"
4.35 pm , 13 Jan 2016 ,   Source: CNBC-TV18,"Buy TCS, Infosys, L&T for long term: Dilip Bhat"
3.39 pm , 13 Jan 2016 ,   Source: CNBC-TV18,Exit MEP Infrastructure; hold Allcargo Logistics: Pankaj Jain
1.46 pm , 13 Jan 2016 ,   Source: CNBC-TV18,See Infosys $ rev growth at 0.1%; cut TCS price target: IDFC
1.35 pm , 13 Jan 2016 ,   Source: CNBC-TV18,"Infosys Q3 net seen down 3%, may retain FY16 revenue guidance"
1.26 pm , 13 Jan 2016 ,   Source: CNBC-TV18,"TCS may test Rs 2525; Infosys, Tech Mahindra top pick: Kotak"
12.07 pm , 12 Jan 2016 ,   Source: CNBC-TV18,"Buy Infosys, hold TCS: Sandip Agarwal"
10.42 am , 12 Jan 2016 ,   Source: IBNLive.com,"TCS commentary on clients budget key; buy Infy, HCL: Edelweiss"
12.10 pm , 11 Jan 2016 ,   Source: CNBC-TV18,"Infosys can head towards Rs 1130, says Ashish Kyal"
5.49 pm , 09 Jan 2016 ,   Source: Moneycontrol.com,IT Q3 preview: Will Infosys surprise or Chennai floods add pain?
11.53 am , 08 Jan 2016 ,   Source: CNBC-TV18,"Infosys, TCS may move up; buy IndusInd Bank: Rahul Mohindar"
4.36 pm , 07 Jan 2016 ,   Source: CNBC-TV18,"Buy Infosys, cautious on IT, avoid PSU banks: Sudip Bandopadhyay"
1.30 pm , 07 Jan 2016 ,   Source: CNBC-TV18,"Sell Maruti Suzuki, says Simi Bhaumik"
3.29 pm , 01 Jan 2016 ,   Source: CNBC-TV18,"Hold Tata Elxsi, says Gaurang Shah"
12.00 am , 01 Jan 2016 ,   Source: CNBC-TV18,Buy Asian Paints on correction: Ambareesh Baliga
